name,date (JD),x (AU),y (AU),z (AU),vx (AU/yr),vy (AU/yr),vz (AU/yr),mass (M_sun),radius (AU)
Mercury,2451910.5,0.1687264923391241,-0.409639514875504,-0.04894981999546058,7.443784400410514,4.431897375466284,-0.32117093569020233,1.6596279537456007e-07,1.6310160427807487e-05
Mercury,2452275.5,0.3537712026124149,-0.141804481292207,-0.04405335901649502,1.8204509706452043,10.003341684410172,0.6501014220934633,1.6596279537456007e-07,1.6310160427807487e-05
Mercury,2452640.5,0.2278458273221384,0.2196459017861847,-0.002967658479463578,-9.161146063759555,7.833590655946745,1.4807290401550948,1.6596279537456007e-07,1.6310160427807487e-05
Mercury,2453005.5,-0.1833877849116409,0.2659099220145016,0.03855362592672194,-10.532016918887479,-5.433837406178448,0.5226522424714054,1.6596279537456007e-07,1.6310160427807487e-05
Mercury,2453371.5,-0.3949229053156839,-0.07039968024130919,0.0304919523530746,-0.3320810545692219,-9.673887258767406,-0.7598452520709824,1.6596279537456007e-07,1.6310160427807487e-05
Mercury,2453736.5,-0.2790558725747881,-0.3599412757331281,-0.003797170090018067,6.040118124925675,-5.815948549715521,-1.0294562624010026,1.6596279537456007e-07,1.6310160427807487e-05
Mercury,2454101.5,-0.01101694358512133,-0.4627459951387456,-0.03679438914304105,8.212207520552692,0.28277032659853,-0.7305191064835241,1.6596279537456007e-07,1.6310160427807487e-05
Mercury,2454466.5,0.2600586802650767,-0.3341774685967028,-0.05116622176214135,6.063776151532559,6.808718425515755,-0.0001837620444060722,1.6596279537456007e-07,1.6310160427807487e-05
Mercury,2454832.5,0.3474330822455467,0.02791702025842368,-0.02960044572769261,-2.8077694486113263,10.703241304582672,1.1321037665928448,1.6596279537456007e-07,1.6310160427807487e-05
Mercury,2455197.5,0.05090545927473764,0.3026749894763228,0.02005827733699142,-12.194365698182926,2.0848656003779893,1.289280001661171,1.6596279537456007e-07,1.6310160427807487e-05
Mercury,2455562.5,-0.3212536971209869,0.1463277628840591,0.04143261847769398,-6.375121785597974,-8.915729293749266,-0.1434992386476935,1.6596279537456007e-07,1.6310160427807487e-05
Mercury,2455927.5,-0.3792491530387458,-0.1942412459725321,0.018927212473976,2.566102809587123,-8.697755885719237,-0.9461057115112745,1.6596279537456007e-07,1.6310160427807487e-05
Mercury,2456293.5,-0.1686560840549479,-0.4332494000892287,-0.01992440388814182,7.510299715982345,-3.2209188464352305,-0.9522585233741219,1.6596279537456007e-07,1.6310160427807487e-05
Mercury,2456658.5,0.1197269283984225,-0.4342609610003534,-0.04646693013029181,7.846304114581391,3.255079227778227,-0.45393232007707834,1.6596279537456007e-07,1.6310160427807487e-05
Mercury,2457023.5,0.3373130579168518,-0.2035999311479314,-0.04758290274438762,3.2937173948399288,9.268754086061593,0.4551497870564679,1.6596279537456007e-07,1.6310160427807487e-05
Mercury,2457388.5,0.2804176352202883,0.1644224940962393,-0.01229169127991984,-7.206352389914452,9.315309865275008,1.4222992794733906,1.6596279537456007e-07,1.6310160427807487e-05
Mercury,2457754.5,-0.1433719450349873,0.2837093716033867,0.03633570660692306,-11.238190407566409,-4.245495646266071,0.6841026389978835,1.6596279537456007e-07,1.6310160427807487e-05
Mercury,2458119.5,-0.3877081976897142,-0.007784734354832311,0.03493213520287913,-1.9315587257749656,-9.832370573469937,-0.6262315243225185,1.6596279537456007e-07,1.6310160427807487e-05
Mercury,2458484.5,-0.3151684992034603,-0.3196952670598052,0.002789503745037513,5.227014040911717,-6.745567352531437,-1.0307187138951859,1.6596279537456007e-07,1.6310160427807487e-05
Mercury,2458849.5,-0.06333487647947349,-0.4608453270675537,-0.03184761133333076,8.118838277473433,-0.8765463545868156,-0.8164089808390527,1.6596279537456007e-07,1.6310160427807487e-05
Mercury,2459215.5,0.2370131269312628,-0.3579856308716632,-0.05099461395336485,6.517838238959356,6.1758875778075115,-0.09321879333202336,1.6596279537456007e-07,1.6310160427807487e-05
Mercury,2459580.5,0.3590281495798379,-0.04075441601397297,-0.03626301978853617,-0.8281689593763909,10.669987195563548,0.9478965198614878,1.6596279537456007e-07,1.6310160427807487e-05
Mercury,2459945.5,0.1269730114807624,0.281031132701101,0.01131924496141172,-11.41929917726733,4.630046710807566,1.425800887391713,1.6596279537456007e-07,1.6310160427807487e-05
Mercury,2460310.5,-0.2746303712623295,0.2003622070373813,0.04156403015048205,-8.154766578805535,-7.8766213264448535,0.10430264385804444,1.6596279537456007e-07,1.6310160427807487e-05
Mercury,2460676.5,-0.3873030085256687,-0.1617241946342014,0.02230772540124238,1.8351731292561597,-9.03754632175597,-0.9068879402975601,1.6596279537456007e-07,1.6310160427807487e-05
Venus,2451544.5,-0.7186302169204941,-0.02250380069428597,0.0411718412863683,0.18756783589489553,-7.4168182276096,-0.11219549345489417,2.4469582704876823e-06,4.045454545454545e-05
Venus,2451910.5,0.4943094051664167,0.5270080065708116,-0.02132867261231014,-5.410877422894788,5.0223649331898015,0.38096262604228015,2.4469582704876823e-06,4.045454545454545e-05
Venus,2452275.5,0.0354941403239959,-0.7261919187177076,-0.01197733261575322,7.329126672546966,0.3336886572819447,-0.41847332126173725,2.4469582704876823e-06,4.045454545454545e-05
Venus,2452640.5,-0.5259732219593981,0.4880418025410405,0.03703352080729076,-5.051992339213779,-5.453897567764376,0.2170120329363106,2.4469582704876823e-06,4.045454545454545e-05
Venus,2453005.5,0.7250640613407018,0.01675929040641175,-0.04162064964285421,-0.20158703203106582,7.352169940830672,0.11219464058727305,2.4469582704876823e-06,4.045454545454545e-05
Venus,2453371.5,-0.473938035241089,-0.5468512058686096,0.019873886012403,5.530821976386137,-4.873294052246121,-0.38589747314188183,2.4469582704876823e-06,4.045454545454545e-05
Venus,2453736.5,-0.03186490955392027,0.7187170171959825,0.01167217038011759,-7.405612985896673,-0.36670011533477065,0.42242255637260645,2.4469582704876823e-06,4.045454545454545e-05
Venus,2454101.5,0.5378357756458838,-0.4894694878266334,-0.0377398997795492,4.924732752095779,5.435986696522366,-0.20985159876749515,2.4469582704876823e-06,4.045454545454545e-05
Venus,2454466.5,-0.7179570249453865,-0.04059443110586244,0.0408806497913291,0.37267326718601024,-7.40855934099173,-0.12291671730496552,2.4469582704876823e-06,4.045454545454545e-05
Venus,2454832.5,0.4809749823758568,0.5390761269307156,-0.02037939783946172,-5.535100282584471,4.886577532824204,0.38633805171795954,2.4469582704876823e-06,4.045454545454545e-05
Venus,2455197.5,0.05334568140875971,-0.7251674646667591,-0.01300924073867022,7.317880649990805,0.5152879598529114,-0.41527368574765866,2.4469582704876823e-06,4.045454545454545e-05
Venus,2455562.5,-0.5381092231054647,0.4746032432880535,0.03755767121665377,-4.913993796019759,-5.5787525978930965,0.20717466585323427,2.4469582704876823e-06,4.045454545454545e-05
Venus,2455927.5,0.724356634710252,0.03467170106886955,-0.04132997710166746,-0.3835358573809912,7.345652172716012,0.12277645675062061,2.4469582704876823e-06,4.045454545454545e-05
Venus,2456293.5,-0.4603226750556956,-0.5585422450166397,0.01891338369801783,5.649272327517246,-4.733259145516903,-0.39089449425588924,2.4469582704876823e-06,4.045454545454545e-05
Venus,2456658.5,-0.04988199417355073,0.717604341432521,0.0127118552534861,-7.395029029596702,-0.5520644313496452,0.41921851884063205,2.4469582704876823e-06,4.045454545454545e-05
Venus,2457023.5,0.5496573185265511,-0.4760713092708714,-0.03824501350691589,4.789449310578753,5.556322968884759,-0.2002419683444989,2.4469582704876823e-06,4.045454545454545e-05
Venus,2457388.5,-0.7168280136834565,-0.0586000289562054,0.04056203571603584,0.5570541228906195,-7.395819933030931,-0.13354646974795784,2.4469582704876823e-06,4.045454545454545e-05
Venus,2457754.5,0.4673244003927859,0.5508231282051149,-0.01941467275451918,-5.65599398302803,4.747711634201452,0.39148680833983523,2.4469582704876823e-06,4.045454545454545e-05
Venus,2458119.5,0.0711289545770716,-0.7236895082306183,-0.01403169917486311,7.302388936959578,0.6962073037243042,-0.4118451128297047,2.4469582704876823e-06,4.045454545454545e-05
Venus,2458484.5,-0.5499281876448865,0.4608535331874971,0.03805855656476177,-4.772825837673835,-5.700007273058932,0.19721766243936148,2.4469582704876823e-06,4.045454545454545e-05
Venus,2458849.5,0.7232003000354648,0.05254837843508311,-0.04101276226074742,-0.5651387400082024,7.334704940718117,0.13325520893800996,2.4469582704876823e-06,4.045454545454545e-05
Venus,2459215.5,-0.4464159718759997,-0.5699136181385723,0.01793980959789276,5.7640767470290735,-4.5902041690929805,-0.3956141084861429,2.4469582704876823e-06,4.045454545454545e-05
Venus,2459580.5,-0.06786496495899677,0.7160351157024785,0.0137436971297028,-7.3798109754517816,-0.7371403373363056,0.4157310442663285,2.4469582704876823e-06,4.045454545454545e-05
Venus,2459945.5,0.5611670047918549,-0.4623887273023179,-0.03872869882370963,4.6509899945089845,5.673201731901802,-0.1904873737492354,2.4469582704876823e-06,4.045454545454545e-05
Venus,2460310.5,-0.7152424144751042,-0.07657679282155083,0.04021840885158845,0.7411627820534583,-7.378498940724505,-0.1440977907571226,2.4469582704876823e-06,4.045454545454545e-05
Venus,2460676.5,0.4534187654737982,0.5622160792960551,-0.01844136025242647,-5.773241680788113,4.605825379915357,0.39637583178681063,2.4469582704876823e-06,4.045454545454545e-05
Earth,2451544.5,-0.1685246483858782,0.9687833049070306,-4.120490278477264e-06,-6.294698715312199,-1.098547906261844,1.3012297474884557e-05,3.002513826043238e-06,4.2586898395721926e-05
Earth,2451910.5,-0.1813703722855683,0.9664441097759161,3.028994565370247e-07,-6.278973170937923,-1.1846835444591837,0.00010105556837656574,3.002513826043238e-06,4.2586898395721926e-05
Earth,2452275.5,-0.1769199571995993,0.9672507348638444,-7.072392484546301e-06,-6.281295661770497,-1.1527074091548022,-0.0002025304567994365,3.002513826043238e-06,4.2586898395721926e-05
Earth,2452640.5,-0.1725157942637454,0.9680881502748091,-7.530043503891545e-06,-6.291439636328049,-1.125535180971456,0.00025250724562566,3.002513826043238e-06,4.2586898395721926e-05
Earth,2453005.5,-0.168115419095491,0.9688286530901933,-8.01724612141275e-06,-6.292701064485383,-1.1000551575451407,-0.00019378770641349848,3.002513826043238e-06,4.2586898395721926e-05
Earth,2453371.5,-0.1809376291068611,0.9665092020942322,-1.315880608728326e-05,-6.2780595642283155,-1.1774584956593181,0.00016503071066731827,3.002513826043238e-06,4.2586898395721926e-05
Earth,2453736.5,-0.1765528063756417,0.967374625100779,-1.024585389390805e-05,-6.286640298557193,-1.1526127544255858,-4.463047915477501e-05,3.002513826043238e-06,4.2586898395721926e-05
Earth,2454101.5,-0.1721041037366789,0.9681072715907708,-1.765572586457943e-05,-6.286813480222464,-1.124410858770436,-2.8428492341497523e-05,3.002513826043238e-06,4.2586898395721926e-05
Earth,2454466.5,-0.1676694527817057,0.9688884737786436,-1.524682521542437e-05,-6.295113634775878,-1.092893064491991,0.00018703906319742416,3.002513826043238e-06,4.2586898395721926e-05
Earth,2454832.5,-0.1804685120874781,0.9666022863281044,-1.872793512259432e-05,-6.28092180403333,-1.179002095790701,-0.0001747756577817791,3.002513826043238e-06,4.2586898395721926e-05
Earth,2455197.5,-0.1760177904950576,0.9674205017753481,-2.188458865774366e-05,-6.2818406411397,-1.1478946624096018,0.0003018027851030183,3.002513826043238e-06,4.2586898395721926e-05
Earth,2455562.5,-0.1715953728625242,0.9682684521984829,-2.410924680730347e-05,-6.291889441544198,-1.1189906005774335,-0.00015247684270586472,3.002513826043238e-06,4.2586898395721926e-05
Earth,2455927.5,-0.167219427008785,0.969007311223683,-3.055510412056712e-05,-6.2944709795183265,-1.0944264450741477,0.000126869612701876,3.002513826043238e-06,4.2586898395721926e-05
Earth,2456293.5,-0.1800225589928464,0.9666749275845473,-2.643521304941891e-05,-6.278461207288119,-1.171898042479282,5.017100081887325e-05,3.002513826043238e-06,4.2586898395721926e-05
Earth,2456658.5,-0.1755910745777044,0.9675533787487294,-3.199785987245112e-05,-6.287997417042917,-1.145846693825595,-8.536788021082174e-05,3.002513826043238e-06,4.2586898395721926e-05
