frame,pos_x,pos_y,pos_z,size_x,size_y,size_z,center_of_mass_x,center_of_mass_y,mass,center_of_mass_z
18,12.5,87.5,0,12.5,12.5,12.5,0,0,0,0
18,12.5,75,12.5,12.5,12.5,12.5,0,0,0,0
18,0,87.5,12.5,12.5,12.5,12.5,0,0,0,0
18,12.5,87.5,12.5,12.5,12.5,12.5,22.7205,88.0765,21.4236,4
18,0,75,25,12.5,12.5,12.5,0,0,0,0
18,12.5,75,25,12.5,12.5,12.5,0,0,0,0
18,0,87.5,25,12.5,12.5,12.5,0,0,0,0
18,0,75,37.5,12.5,12.5,12.5,0,0,0,0
18,12.5,87.5,25,12.5,12.5,12.5,19.3865,93.7137,35.1387,5
18,12.5,75,37.5,12.5,12.5,12.5,0,0,0,0
18,0,87.5,37.5,12.5,12.5,12.5,7.88732,91.1985,40.3071,3
18,12.5,87.5,37.5,12.5,12.5,12.5,0,0,0,0
18,50,50,25,12.5,12.5,12.5,0,0,0,0
18,62.5,50,25,12.5,12.5,12.5,0,0,0,0
18,50,62.5,25,12.5,12.5,12.5,59.2554,63.4484,29.7174,4
18,50,50,37.5,12.5,12.5,12.5,0,0,0,0
18,62.5,62.5,25,12.5,12.5,12.5,0,0,0,0
18,62.5,50,37.5,12.5,12.5,12.5,0,0,0,0
18,50,62.5,37.5,12.5,12.5,12.5,56.1315,73.7443,49.401,3
18,62.5,62.5,37.5,12.5,12.5,12.5,0,0,0,0
18,75,50,25,12.5,12.5,12.5,0,0,0,0
18,87.5,50,25,12.5,12.5,12.5,89.9248,58.7203,30.4552,2
18,75,62.5,25,12.5,12.5,12.5,87.0161,63.8305,25.9964,3
18,75,50,37.5,12.5,12.5,12.5,0,0,0,0
18,87.5,62.5,25,12.5,12.5,12.5,0,0,0,0
18,87.5,50,37.5,12.5,12.5,12.5,0,0,0,0
18,75,62.5,37.5,12.5,12.5,12.5,0,0,0,0
18,87.5,62.5,37.5,12.5,12.5,12.5,0,0,0,0
18,50,75,75,12.5,12.5,12.5,0,0,0,0
18,62.5,75,75,12.5,12.5,12.5,0,0,0,0
18,50,87.5,75,12.5,12.5,12.5,61.5038,91.8678,76.1189,1
18,50,75,87.5,12.5,12.5,12.5,0,0,0,0
18,62.5,87.5,75,12.5,12.5,12.5,73.8182,88.2639,84.3952,3
18,62.5,75,87.5,12.5,12.5,12.5,0,0,0,0
18,50,87.5,87.5,12.5,12.5,12.5,60.4527,94.8977,99.8635,1
18,62.5,87.5,87.5,12.5,12.5,12.5,0,0,0,0
18,37.5,0,25,6.25,6.25,6.25,0,0,0,0
18,43.75,0,25,6.25,6.25,6.25,0,0,0,0
18,37.5,6.25,25,6.25,6.25,6.25,0,0,0,0
18,37.5,0,31.25,6.25,6.25,6.25,0,0,0,0
18,43.75,6.25,25,6.25,6.25,6.25,0,0,0,0
18,43.75,0,31.25,6.25,6.25,6.25,46.6868,4.77545,37.4238,1
18,37.5,6.25,31.25,6.25,6.25,6.25,0,0,0,0
18,43.75,6.25,31.25,6.25,6.25,6.25,44.8043,10.239,33.7245,3
19,0,0,0,100,100,100,49.919,51.8638,36.9417,138
19,0,0,0,50,50,50,25.5434,11.0267,21.7127,23
19,50,0,0,50,50,50,77.3939,30.6996,24.1862,20
19,0,50,0,50,50,50,17.7342,77.5358,23.6144,33
19,0,0,50,50,50,50,30.0526,24.9465,84.0752,5
19,50,50,0,50,50,50,75.0206,68.3228,30.9693,19
19,50,0,50,50,50,50,72.6782,15.3109,72.8766,12
19,0,50,50,50,50,50,29.5998,82.68,70.3487,6
19,50,50,50,50,50,50,67.1776,83.8709,80.3842,6
19,0,0,0,25,25,25,8.62855,6.04301,6.51898,6
19,25,0,0,25,25,25,35.4679,10.8146,14.6299,6
19,0,25,0,25,25,25,0,0,0,0
19,0,0,25,25,25,25,5.03072,2.04899,40.3076,4
19,25,25,0,25,25,25,44.9386,39.0931,16.5354,2
19,25,0,25,25,25,25,45.2763,9.00568,34.5737,4
19,0,25,25,25,25,25,0,0,0,0
19,25,25,25,25,25,25,31.8154,30.0637,39.9023,1
19,50,0,0,25,25,25,71.521,18.8314,3.25325,5
19,75,0,0,25,25,25,0,0,0,0
19,50,25,0,25,25,25,65.6438,30.6062,7.46472,1
19,50,0,25,25,25,25,70.6679,21.1359,44.3913,5
19,75,25,0,25,25,25,96.9231,31.0121,21.1185,3
19,75,0,25,25,25,25,0,0,0,0
19,50,25,25,25,25,25,71.6465,40.8383,25.4879,1
19,75,25,25,25,25,25,81.7747,49.935,29.8388,5
19,0,50,0,25,25,25,12.4384,65.9625,15.2178,9
19,25,50,0,25,25,25,0,0,0,0
19,0,75,0,25,25,25,21.9974,83.2851,13.3243,9
19,0,50,25,25,25,25,19.4352,70.6988,33.1541,5
19,25,75,0,25,25,25,0,0,0,0
19,25,50,25,25,25,25,28.3329,59.7031,30.2958,2
19,0,75,25,25,25,25,15.1833,92.8191,37.0041,8
19,25,75,25,25,25,25,0,0,0,0
19,0,0,50,25,25,25,0,0,0,0
19,25,0,50,25,25,25,0,0,0,0
19,0,25,50,25,25,25,0,0,0,0
19,0,0,75,25,25,25,21.1191,21.4418,94.7121,1
19,25,25,50,25,25,25,0,0,0,0
19,25,0,75,25,25,25,41.8788,4.1872,78.5939,1
19,0,25,75,25,25,25,15.6723,42.9557,83.5058,1
19,25,25,75,25,25,25,35.7964,28.0738,81.7822,2
19,50,50,0,25,25,25,71.4254,57.2633,21.4878,3
19,75,50,0,25,25,25,0,0,0,0
19,50,75,0,25,25,25,0,0,0,0
19,50,50,25,25,25,25,57.8566,67.8527,38.2726,7
19,75,75,0,25,25,25,0,0,0,0
19,75,50,25,25,25,25,88.1882,61.796,27.7456,5
19,50,75,25,25,25,25,0,0,0,0
19,75,75,25,25,25,25,91.2945,85.5986,29.3292,4
19,50,0,50,25,25,25,62.6831,20.2271,50.7844,2
19,75,0,50,25,25,25,95.7223,3.25749,67.2966,2
19,50,25,50,25,25,25,0,0,0,0
19,50,0,75,25,25,25,73.9278,9.41767,88.741,2
19,75,25,50,25,25,25,0,0,0,0
19,75,0,75,25,25,25,76.9966,4.11278,75.9834,3
19,50,25,75,25,25,25,58.8273,35.1962,77.6414,3
19,75,25,75,25,25,25,0,0,0,0
19,0,50,50,25,25,25,0,0,0,0
19,25,50,50,25,25,25,0,0,0,0
19,0,75,50,25,25,25,0,0,0,0
19,0,50,75,25,25,25,20.8434,58.8629,84.1539,2
19,25,75,50,25,25,25,34.1736,99.3563,53.7451,3
19,25,50,75,25,25,25,0,0,0,0
19,0,75,75,25,25,25,0,0,0,0
19,25,75,75,25,25,25,33.3908,80.2855,92.549,1
19,50,50,50,25,25,25,60.2438,51.1387,53.0193,1
19,75,50,50,25,25,25,0,0,0,0
19,50,75,50,25,25,25,0,0,0,0
19,50,50,75,25,25,25,0,0,0,0
19,75,75,50,25,25,25,0,0,0,0
19,75,50,75,25,25,25,0,0,0,0
19,50,75,75,25,25,25,68.5643,90.4173,85.8572,5
19,75,75,75,25,25,25,0,0,0,0
19,0,0,0,12.5,12.5,12.5,9.88856,5.33064,4.87636,5
19,12.5,0,0,12.5,12.5,12.5,0,0,0,0
19,0,12.5,0,12.5,12.5,12.5,0,0,0,0
19,0,0,12.5,12.5,12.5,12.5,2.32849,9.60488,14.7321,1
19,12.5,12.5,0,12.5,12.5,12.5,0,0,0,0
19,12.5,0,12.5,12.5,12.5,12.5,0,0,0,0
19,0,12.5,12.5,12.5,12.5,12.5,0,0,0,0
19,12.5,12.5,12.5,12.5,12.5,12.5,0,0,0,0
19,25,0,0,12.5,12.5,12.5,0,0,0,0
19,37.5,0,0,12.5,12.5,12.5,0,0,0,0
19,25,12.5,0,12.5,12.5,12.5,26.1655,21.9128,2.44776,2
19,25,0,12.5,12.5,12.5,12.5,0,0,0,0
19,37.5,12.5,0,12.5,12.5,12.5,0,0,0,0
19,37.5,0,12.5,12.5,12.5,12.5,40.1191,5.26546,20.721,4
19,25,12.5,12.5,12.5,12.5,12.5,0,0,0,0
19,37.5,12.5,12.5,12.5,12.5,12.5,0,0,0,0
19,25,0,25,12.5,12.5,12.5,0,0,0,0
19,37.5,0,25,12.5,12.5,12.5,44.7939,10.4183,33.5981,3
19,25,12.5,25,12.5,12.5,12.5,0,0,0,0
19,25,0,37.5,12.5,12.5,12.5,0,0,0,0
19,37.5,12.5,25,12.5,12.5,12.5,0,0,0,0
19,37.5,0,37.5,12.5,12.5,12.5,46.7234,4.7678,37.5006,1
19,25,12.5,37.5,12.5,12.5,12.5,0,0,0,0
19,37.5,12.5,37.5,12.5,12.5,12.5,0,0,0,0
19,0,50,0,12.5,12.5,12.5,0,0,0,0
19,12.5,50,0,12.5,12.5,12.5,0,0,0,0
19,0,62.5,0,12.5,12.5,12.5,0,0,0,0
19,0,50,12.5,12.5,12.5,12.5,0,0,0,0
19,12.5,62.5,0,12.5,12.5,12.5,17.4769,67.7986,11.315,4
19,12.5,50,12.5,12.5,12.5,12.5,0,0,0,0
19,0,62.5,12.5,12.5,12.5,12.5,8.40751,64.4936,18.3401,5
19,12.5,62.5,12.5,12.5,12.5,12.5,0,0,0,0
19,0,75,0,12.5,12.5,12.5,0,0,0,0
19,12.5,75,0,12.5,12.5,12.5,21.3871,79.3162,7.00324,5
19,0,87.5,0,12.5,12.5,12.5,0,0,0,0
19,0,75,12.5,12.5,12.5,12.5,0,0,0,0
19,12.5,87.5,0,12.5,12.5,12.5,0,0,0,0
19,12.5,75,12.5,12.5,12.5,12.5,0,0,0,0
19,0,87.5,12.5,12.5,12.5,12.5,0,0,0,0
19,12.5,87.5,12.5,12.5,12.5,12.5,22.7602,88.2463,21.2256,4
19,0,75,25,12.5,12.5,12.5,0,0,0,0
19,12.5,75,25,12.5,12.5,12.5,0,0,0,0
19,0,87.5,25,12.5,12.5,12.5,0,0,0,0
19,0,75,37.5,12.5,12.5,12.5,0,0,0,0
19,12.5,87.5,25,12.5,12.5,12.5,19.4636,93.7519,35.1459,5
19,12.5,75,37.5,12.5,12.5,12.5,0,0,0,0
19,0,87.5,37.5,12.5,12.5,12.5,8.04943,91.2645,40.101,3
19,12.5,87.5,37.5,12.5,12.5,12.5,0,0,0,0
19,50,50,25,12.5,12.5,12.5,0,0,0,0
19,62.5,50,25,12.5,12.5,12.5,0,0,0,0
19,50,62.5,25,12.5,12.5,12.5,59.27,63.3617,29.8684,4
19,50,50,37.5,12.5,12.5,12.5,0,0,0,0
19,62.5,62.5,25,12.5,12.5,12.5,0,0,0,0
19,62.5,50,37.5,12.5,12.5,12.5,0,0,0,0
19,50,62.5,37.5,12.5,12.5,12.5,55.972,73.8406,49.4782,3
19,62.5,62.5,37.5,12.5,12.5,12.5,0,0,0,0
19,75,50,25,12.5,12.5,12.5,0,0,0,0
19,87.5,50,25,12.5,12.5,12.5,89.696,58.9271,30.3686,2
19,75,62.5,25,12.5,12.5,12.5,87.183,63.7085,25.997,3
19,75,50,37.5,12.5,12.5,12.5,0,0,0,0
19,87.5,62.5,25,12.5,12.5,12.5,0,0,0,0
19,87.5,50,37.5,12.5,12.5,12.5,0,0,0,0
19,75,62.5,37.5,12.5,12.5,12.5,0,0,0,0
19,87.5,62.5,37.5,12.5,12.5,12.5,0,0,0,0
19,50,75,75,12.5,12.5,12.5,0,0,0,0
19,62.5,75,75,12.5,12.5,12.5,0,0,0,0
19,50,87.5,75,12.5,12.5,12.5,61.3653,92.0822,75.9586,1
19,50,75,87.5,12.5,12.5,12.5,0,0,0,0
19,62.5,87.5,75,12.5,12.5,12.5,73.641,88.3894,84.4722,3
19,62.5,75,87.5,12.5,12.5,12.5,0,0,0,0
19,50,87.5,87.5,12.5,12.5,12.5,60.5334,94.8361,99.9108,1
19,62.5,87.5,87.5,12.5,12.5,12.5,0,0,0,0
20,0,0,0,100,100,100,49.9421,51.87,36.9302,138
20,0,0,0,50,50,50,25.5381,11.1454,21.636,23
20,50,0,0,50,50,50,77.3508,30.6608,24.2779,20
20,0,50,0,50,50,50,17.8499,77.4728,23.5576,33
20,0,0,50,50,50,50,30.1505,24.8703,84.1207,5
20,50,50,0,50,50,50,74.9908,68.3114,31.0371,19
20,50,0,50,50,50,50,72.6524,15.3672,72.865,12
20,0,50,50,50,50,50,29.6314,82.6978,70.3489,6
20,50,50,50,50,50,50,67.0815,83.9251,80.4301,6
20,0,0,0,25,25,25,8.46923,6.22999,6.50287,6
20,25,0,0,25,25,25,35.4752,10.9283,14.5936,6
20,0,25,0,25,25,25,0,0,0,0
20,0,0,25,25,25,25,5.19081,2.05205,40.113,4
20,25,25,0,25,25,25,44.9882,39.2561,16.3536,2
20,25,0,25,25,25,25,45.2777,9.13829,34.4981,4
20,0,25,25,25,25,25,0,0,0,0
20,25,25,25,25,25,25,31.8589,30.1199,39.8968,1
20,50,0,0,25,25,25,71.6006,18.8233,3.26744,5
20,75,0,0,25,25,25,0,0,0,0
20,50,25,0,25,25,25,65.5727,30.7955,7.38439,1
20,50,0,25,25,25,25,70.5969,20.8804,44.6225,5
20,75,25,0,25,25,25,96.8127,31.1713,21.0724,3
20,75,0,25,25,25,25,0,0,0,0
20,50,25,25,25,25,25,71.7334,40.7256,25.5667,1
20,75,25,25,25,25,25,81.6569,49.9325,29.988,5
20,0,50,0,25,25,25,12.6731,65.8385,15.0546,9
20,25,50,0,25,25,25,0,0,0,0
20,0,75,0,25,25,25,22.0848,83.2522,13.2667,9
20,0,50,25,25,25,25,19.3532,70.5778,33.3718,5
20,25,75,0,25,25,25,0,0,0,0
20,25,50,25,25,25,25,28.5604,59.4783,30.1004,2
20,0,75,25,25,25,25,15.2924,92.8676,36.9312,8
20,25,75,25,25,25,25,0,0,0,0
20,0,0,50,25,25,25,0,0,0,0
20,25,0,50,25,25,25,0,0,0,0
20,0,25,50,25,25,25,0,0,0,0
20,0,0,75,25,25,25,21.2837,21.3601,94.6436,1
20,25,25,50,25,25,25,0,0,0,0
20,25,0,75,25,25,25,41.82,4.19771,78.7299,1
20,0,25,75,25,25,25,15.7609,42.8484,83.5845,1
20,25,25,75,25,25,25,35.9438,27.9727,81.8227,2
20,50,50,0,25,25,25,71.5531,57.2243,21.462,3
20,75,50,0,25,25,25,0,0,0,0
20,50,75,0,25,25,25,0,0,0,0
20,50,50,25,25,25,25,57.7966,67.8443,38.3919,7
20,75,75,0,25,25,25,0,0,0,0
20,75,50,25,25,25,25,88.1967,61.8054,27.7113,5
20,50,75,25,25,25,25,0,0,0,0
20,75,75,25,25,25,25,91.1514,85.5765,29.5044,4
20,50,0,50,25,25,25,62.7199,20.1871,50.877,2
20,75,0,50,25,25,25,95.6543,3.37681,67.312,2
20,50,25,50,25,25,25,0,0,0,0
20,50,0,75,25,25,25,73.8185,9.49252,88.8313,2
20,75,25,50,25,25,25,0,0,0,0
20,75,0,75,25,25,25,77.154,3.9615,76.035,3
20,50,25,75,25,25,25,58.6602,35.4697,77.4112,3
20,75,25,75,25,25,25,0,0,0,0
20,0,50,50,25,25,25,0,0,0,0
20,25,50,50,25,25,25,0,0,0,0
20,0,75,50,25,25,25,0,0,0,0
20,0,50,75,25,25,25,20.6776,58.9081,84.2667,2
20,25,75,50,25,25,25,34.2879,99.3742,53.731,3
20,25,50,75,25,25,25,0,0,0,0
20,0,75,75,25,25,25,0,0,0,0
20,25,75,75,25,25,25,33.5692,80.2478,92.3669,1
20,50,50,50,25,25,25,60.2567,50.9356,53.1774,1
20,75,50,50,25,25,25,0,0,0,0
20,50,75,50,25,25,25,0,0,0,0
20,50,50,75,25,25,25,0,0,0,0
20,75,75,50,25,25,25,0,0,0,0
20,75,50,75,25,25,25,0,0,0,0
20,50,75,75,25,25,25,68.4464,90.5231,85.8807,5
20,75,75,75,25,25,25,0,0,0,0
20,0,0,0,12.5,12.5,12.5,9.72523,5.5592,4.81782,5
20,12.5,0,0,12.5,12.5,12.5,0,0,0,0
20,0,12.5,0,12.5,12.5,12.5,0,0,0,0
20,0,0,12.5,12.5,12.5,12.5,2.18924,9.58394,14.9281,1
20,12.5,12.5,0,12.5,12.5,12.5,0,0,0,0
20,12.5,0,12.5,12.5,12.5,12.5,0,0,0,0
20,0,12.5,12.5,12.5,12.5,12.5,0,0,0,0
20,12.5,12.5,12.5,12.5,12.5,12.5,0,0,0,0
20,25,0,0,12.5,12.5,12.5,0,0,0,0
20,37.5,0,0,12.5,12.5,12.5,0,0,0,0
20,25,12.5,0,12.5,12.5,12.5,26.0691,22.1189,2.36685,2
20,25,0,12.5,12.5,12.5,12.5,0,0,0,0
20,37.5,12.5,0,12.5,12.5,12.5,0,0,0,0
20,37.5,0,12.5,12.5,12.5,12.5,40.1782,5.333,20.707,4
20,25,12.5,12.5,12.5,12.5,12.5,0,0,0,0
20,37.5,12.5,12.5,12.5,12.5,12.5,0,0,0,0
20,25,0,25,12.5,12.5,12.5,0,0,0,0
20,37.5,0,25,12.5,12.5,12.5,44.7836,10.5976,33.4718,3
20,25,12.5,25,12.5,12.5,12.5,0,0,0,0
20,25,0,37.5,12.5,12.5,12.5,0,0,0,0
20,37.5,12.5,25,12.5,12.5,12.5,0,0,0,0
20,37.5,0,37.5,12.5,12.5,12.5,46.7599,4.76043,37.5772,1
20,25,12.5,37.5,12.5,12.5,12.5,0,0,0,0
20,37.5,12.5,37.5,12.5,12.5,12.5,0,0,0,0
20,0,50,0,12.5,12.5,12.5,0,0,0,0
20,12.5,50,0,12.5,12.5,12.5,0,0,0,0
20,0,62.5,0,12.5,12.5,12.5,0,0,0,0
20,0,50,12.5,12.5,12.5,12.5,0,0,0,0
20,12.5,62.5,0,12.5,12.5,12.5,17.7125,67.6834,11.1226,4
20,12.5,50,12.5,12.5,12.5,12.5,0,0,0,0
20,0,62.5,12.5,12.5,12.5,12.5,8.64168,64.3625,18.2001,5
20,12.5,62.5,12.5,12.5,12.5,12.5,0,0,0,0
20,0,75,0,12.5,12.5,12.5,0,0,0,0
20,12.5,75,0,12.5,12.5,12.5,21.5127,79.1213,7.05788,5
20,0,87.5,0,12.5,12.5,12.5,0,0,0,0
20,0,75,12.5,12.5,12.5,12.5,0,0,0,0
20,12.5,87.5,0,12.5,12.5,12.5,0,0,0,0
20,12.5,75,12.5,12.5,12.5,12.5,0,0,0,0
20,0,87.5,12.5,12.5,12.5,12.5,0,0,0,0
20,12.5,87.5,12.5,12.5,12.5,12.5,22.7999,88.4158,21.0277,4
20,0,75,25,12.5,12.5,12.5,0,0,0,0
20,12.5,75,25,12.5,12.5,12.5,0,0,0,0
20,0,87.5,25,12.5,12.5,12.5,0,0,0,0
20,0,75,37.5,12.5,12.5,12.5,0,0,0,0
20,12.5,87.5,25,12.5,12.5,12.5,19.5407,93.7899,35.1531,5
20,12.5,75,37.5,12.5,12.5,12.5,0,0,0,0
20,0,87.5,37.5,12.5,12.5,12.5,8.21172,91.3304,39.8948,3
20,12.5,87.5,37.5,12.5,12.5,12.5,0,0,0,0
20,50,50,25,12.5,12.5,12.5,0,0,0,0
20,62.5,50,25,12.5,12.5,12.5,0,0,0,0
20,50,62.5,25,12.5,12.5,12.5,59.2846,63.2749,30.0194,4
20,50,50,37.5,12.5,12.5,12.5,0,0,0,0
20,62.5,62.5,25,12.5,12.5,12.5,0,0,0,0
20,62.5,50,37.5,12.5,12.5,12.5,0,0,0,0
20,50,62.5,37.5,12.5,12.5,12.5,55.8126,73.9369,49.5553,3
20,62.5,62.5,37.5,12.5,12.5,12.5,0,0,0,0
20,75,50,25,12.5,12.5,12.5,0,0,0,0
20,87.5,50,25,12.5,12.5,12.5,89.467,59.134,30.2818,2
20,75,62.5,25,12.5,12.5,12.5,87.3499,63.5863,25.9977,3
20,75,50,37.5,12.5,12.5,12.5,0,0,0,0
20,87.5,62.5,25,12.5,12.5,12.5,0,0,0,0
20,87.5,50,37.5,12.5,12.5,12.5,0,0,0,0
20,75,62.5,37.5,12.5,12.5,12.5,0,0,0,0
20,87.5,62.5,37.5,12.5,12.5,12.5,0,0,0,0
20,50,75,75,12.5,12.5,12.5,0,0,0,0
20,62.5,75,75,12.5,12.5,12.5,0,0,0,0
20,50,87.5,75,12.5,12.5,12.5,61.2269,92.2964,75.7982,1
20,50,75,87.5,12.5,12.5,12.5,0,0,0,0
20,62.5,87.5,75,12.5,12.5,12.5,73.4638,88.5148,84.549,3
20,62.5,75,87.5,12.5,12.5,12.5,0,0,0,0
20,50,87.5,87.5,12.5,12.5,12.5,60.6141,94.7744,99.9581,1
20,62.5,87.5,87.5,12.5,12.5,12.5,0,0,0,0
21,0,0,0,100,100,100,49.9653,51.8761,36.9188,138
21,0,0,0,50,50,50,25.5328,11.2641,21.5593,23
21,50,0,0,50,50,50,77.3077,30.622,24.3696,20
21,0,50,0,50,50,50,17.9657,77.4097,23.5008,33
21,0,0,50,50,50,50,30.2484,24.7942,84.1661,5
21,50,50,0,50,50,50,74.9609,68.2999,31.1048,19
21,50,0,50,50,50,50,72.6265,15.4235,72.8533,12
21,0,50,50,50,50,50,29.663,82.7155,70.349,6
21,50,50,50,50,50,50,68.2435,81.8327,76.5702,5
21,0,0,0,25,25,25,8.30997,6.41702,6.48679,6
21,25,0,0,25,25,25,35.4826,11.0421,14.5574,6
21,0,25,0,25,25,25,0,0,0,0
21,0,0,25,25,25,25,5.35095,2.05516,39.9183,4
21,25,25,0,25,25,25,45.0379,39.4192,16.1718,2
21,25,0,25,25,25,25,45.2791,9.27096,34.4225,4
21,0,25,25,25,25,25,0,0,0,0
21,25,25,25,25,25,25,31.9025,30.1761,39.8913,1
21,50,0,0,25,25,25,71.6802,18.8152,3.28171,5
21,75,0,0,25,25,25,0,0,0,0
21,50,25,0,25,25,25,65.5015,30.9848,7.30413,1
21,50,0,25,25,25,25,70.5259,20.6249,44.8537,5
21,75,25,0,25,25,25,96.7023,31.3305,21.0264,3
21,75,0,25,25,25,25,0,0,0,0
21,50,25,25,25,25,25,71.8204,40.613,25.6455,1
21,75,25,25,25,25,25,81.5392,49.93,30.1373,5
21,0,50,0,25,25,25,12.908,65.7145,14.8913,9
21,25,50,0,25,25,25,0,0,0,0
21,0,75,0,25,25,25,22.1722,83.2192,13.2092,9
21,0,50,25,25,25,25,19.2713,70.4568,33.5893,5
21,25,75,0,25,25,25,0,0,0,0
21,25,50,25,25,25,25,28.7879,59.2536,29.9049,2
21,0,75,25,25,25,25,15.4015,92.916,36.8583,8
21,25,75,25,25,25,25,0,0,0,0
21,0,0,50,25,25,25,0,0,0,0
21,25,0,50,25,25,25,0,0,0,0
21,0,25,50,25,25,25,0,0,0,0
21,0,0,75,25,25,25,21.4484,21.2785,94.5751,1
21,25,25,50,25,25,25,0,0,0,0
21,25,0,75,25,25,25,41.7613,4.20827,78.8659,1
21,0,25,75,25,25,25,15.8496,42.7411,83.6631,1
21,25,25,75,25,25,25,36.0914,27.8716,81.8632,2
21,50,50,0,25,25,25,71.6809,57.1853,21.4364,3
21,75,50,0,25,25,25,0,0,0,0
21,50,75,0,25,25,25,0,0,0,0
21,50,50,25,25,25,25,57.7366,67.8359,38.5112,7
21,75,75,0,25,25,25,0,0,0,0
21,75,50,25,25,25,25,88.205,61.8147,27.677,5
21,50,75,25,25,25,25,0,0,0,0
21,75,75,25,25,25,25,91.0082,85.5543,29.6797,4
21,50,0,50,25,25,25,62.7569,20.1472,50.9695,2
21,75,0,50,25,25,25,95.5863,3.49618,67.3274,2
21,50,25,50,25,25,25,0,0,0,0
21,50,0,75,25,25,25,73.7093,9.56737,88.9216,2
21,75,25,50,25,25,25,0,0,0,0
21,75,0,75,25,25,25,77.3114,3.81028,76.0865,3
21,50,25,75,25,25,25,58.4931,35.7432,77.181,3
21,75,25,75,25,25,25,0,0,0,0
21,0,50,50,25,25,25,0,0,0,0
21,25,50,50,25,25,25,0,0,0,0
21,0,75,50,25,25,25,0,0,0,0
21,0,50,75,25,25,25,20.5119,58.9534,84.3793,2
21,25,75,50,25,25,25,34.4022,99.392,53.7168,3
21,25,50,75,25,25,25,0,0,0,0
21,0,75,75,25,25,25,0,0,0,0
21,25,75,75,25,25,25,33.7477,80.2102,92.1847,1
21,50,50,50,25,25,25,60.2695,50.7325,53.3353,1
21,75,50,50,25,25,25,0,0,0,0
21,50,75,50,25,25,25,0,0,0,0
21,50,50,75,25,25,25,0,0,0,0
21,75,75,50,25,25,25,0,0,0,0
21,75,50,75,25,25,25,0,0,0,0
21,50,75,75,25,25,25,70.237,89.6078,82.3789,4
21,75,75,75,25,25,25,0,0,0,0
21,0,0,0,12.5,12.5,12.5,9.56194,5.78782,4.75933,5
21,12.5,0,0,12.5,12.5,12.5,0,0,0,0
21,0,12.5,0,12.5,12.5,12.5,0,0,0,0
21,0,0,12.5,12.5,12.5,12.5,2.05011,9.56302,15.1241,1
21,12.5,12.5,0,12.5,12.5,12.5,0,0,0,0
21,12.5,0,12.5,12.5,12.5,12.5,0,0,0,0
21,0,12.5,12.5,12.5,12.5,12.5,0,0,0,0
21,12.5,12.5,12.5,12.5,12.5,12.5,0,0,0,0
21,25,0,0,12.5,12.5,12.5,0,0,0,0
21,37.5,0,0,12.5,12.5,12.5,0,0,0,0
21,25,12.5,0,12.5,12.5,12.5,25.9728,22.3249,2.28601,2
21,25,0,12.5,12.5,12.5,12.5,0,0,0,0
21,37.5,12.5,0,12.5,12.5,12.5,0,0,0,0
21,37.5,0,12.5,12.5,12.5,12.5,40.2374,5.40063,20.693,4
21,25,12.5,12.5,12.5,12.5,12.5,0,0,0,0
21,37.5,12.5,12.5,12.5,12.5,12.5,0,0,0,0
21,25,0,25,12.5,12.5,12.5,0,0,0,0
21,37.5,0,25,12.5,12.5,12.5,44.7733,10.7768,33.3455,3
21,25,12.5,25,12.5,12.5,12.5,0,0,0,0
21,25,0,37.5,12.5,12.5,12.5,0,0,0,0
21,37.5,12.5,25,12.5,12.5,12.5,0,0,0,0
21,37.5,0,37.5,12.5,12.5,12.5,46.7964,4.75331,37.6536,1
21,25,12.5,37.5,12.5,12.5,12.5,0,0,0,0
21,37.5,12.5,37.5,12.5,12.5,12.5,0,0,0,0
21,0,50,0,12.5,12.5,12.5,0,0,0,0
21,12.5,50,0,12.5,12.5,12.5,0,0,0,0
21,0,62.5,0,12.5,12.5,12.5,0,0,0,0
21,0,50,12.5,12.5,12.5,12.5,0,0,0,0
21,12.5,62.5,0,12.5,12.5,12.5,17.948,67.5683,10.9304,4
21,12.5,50,12.5,12.5,12.5,12.5,0,0,0,0
21,0,62.5,12.5,12.5,12.5,12.5,8.87604,64.2314,18.0601,5
21,12.5,62.5,12.5,12.5,12.5,12.5,0,0,0,0
21,0,75,0,12.5,12.5,12.5,0,0,0,0
21,12.5,75,0,12.5,12.5,12.5,21.6383,78.9262,7.11268,5
21,0,87.5,0,12.5,12.5,12.5,0,0,0,0
21,0,75,12.5,12.5,12.5,12.5,0,0,0,0
21,12.5,87.5,0,12.5,12.5,12.5,0,0,0,0
21,12.5,75,12.5,12.5,12.5,12.5,0,0,0,0
21,0,87.5,12.5,12.5,12.5,12.5,0,0,0,0
21,12.5,87.5,12.5,12.5,12.5,12.5,22.8397,88.5853,20.8299,4
21,0,75,25,12.5,12.5,12.5,0,0,0,0
21,12.5,75,25,12.5,12.5,12.5,0,0,0,0
21,0,87.5,25,12.5,12.5,12.5,0,0,0,0
21,0,75,37.5,12.5,12.5,12.5,0,0,0,0
21,12.5,87.5,25,12.5,12.5,12.5,19.6179,93.8278,35.1601,5
21,12.5,75,37.5,12.5,12.5,12.5,0,0,0,0
21,0,87.5,37.5,12.5,12.5,12.5,8.37422,91.3963,39.6884,3
21,12.5,87.5,37.5,12.5,12.5,12.5,0,0,0,0
21,50,50,25,12.5,12.5,12.5,0,0,0,0
21,62.5,50,25,12.5,12.5,12.5,0,0,0,0
