frame,time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,mass,radius
45,0.123203,0.353138,-0.0203586,-0.0340542,-0.683231,10.7918,0.944585,1.65963e-07,1.63102e-05
45,0.123203,-0.422186,0.568692,0.0321705,-6.08604,-4.43674,0.290233,2.44696e-06,4.04545e-05
45,0.123203,-0.828115,0.52666,-5.14563e-05,-3.51065,-5.35316,0.000141874,3.00251e-06,4.25869e-05
45,0.123203,-0.805187,0.532487,0.00073399,-3.33921,-5.34549,0.00667351,3.69382e-08,1.1611e-05
46,0.125941,-1.72581e-07,2.17053e-06,-1.14526e-08,-7.69525e-06,3.2156e-05,-3.81149e-08,1,0.0046504
46,0.125941,0.348938,0.00932197,-0.0312435,-1.5338,10.8408,1.02661,1.65963e-07,1.63102e-05
46,0.125941,-0.438498,0.556073,0.0329384,-5.95801,-4.6092,0.280477,2.44696e-06,4.04545e-05
46,0.125941,-0.837467,0.511839,-5.10507e-05,-3.41595,-5.41338,0.000148137,3.00251e-06,4.25869e-05
46,0.125941,-0.814065,0.517677,0.000752007,-3.24265,-5.40959,0.00658096,3.69382e-08,1.1611e-05
47,0.128679,-1.9494e-07,2.26019e-06,-1.15256e-08,-8.16641e-06,3.27507e-05,-2.66991e-08,1,0.0046504
47,0.128679,0.34234,0.0389384,-0.028218,-2.41001,10.8174,1.10506,1.65963e-07,1.63102e-05
47,0.128679,-0.454446,0.542991,0.033679,-5.82498,-4.77789,0.270484,2.44696e-06,4.04545e-05
47,0.128679,-0.846557,0.496857,-5.06281e-05,-3.3202,-5.47189,0.000154355,3.00251e-06,4.25869e-05
47,0.128679,-0.822675,0.502695,0.000769765,-3.14483,-5.47203,0.00648608,3.69382e-08,1.1611e-05
48,0.131417,-2.1862e-07,2.35148e-06,-1.15639e-08,-8.64935e-06,3.33435e-05,-1.39583e-08,1,0.0046504
48,0.131417,0.33329,0.068276,-0.0249904,-3.30564,10.7156,1.17889,1.65963e-07,1.63102e-05
48,0.131417,-0.470016,0.529459,0.0343916,-5.68709,-4.94266,0.260264,2.44696e-06,4.04545e-05
48,0.131417,-0.855382,0.481721,-5.01886e-05,-3.22345,-5.52867,0.000160526,3.00251e-06,4.25869e-05
48,0.131417,-0.831014,0.487547,0.000787257,-3.04578,-5.53278,0.0063889,3.69382e-08,1.1611e-05
49,0.134155,-2.43658e-07,2.44439e-06,-1.15631e-08,-9.14492e-06,3.39349e-05,2.76394e-10,1,0.0046504
49,0.134155,0.321755,0.0971047,-0.0215765,-4.21313,10.5297,1.24693,1.65963e-07,1.63102e-05
49,0.134155,-0.485196,0.515487,0.0350755,-5.54444,-5.10335,0.249826,2.44696e-06,4.04545e-05
49,0.134155,-0.86394,0.466433,-4.97324e-05,-3.12572,-5.5837,0.000166649,3.00251e-06,4.25869e-05
49,0.134155,-0.839078,0.472238,0.000804477,-2.94553,-5.59181,0.00628944,3.69382e-08,1.1611e-05
50,0.136893,-2.7009e-07,2.53892e-06,-1.15188e-08,-9.65422e-06,3.45255e-05,1.61836e-08,1,0.0046504
50,0.136893,0.307727,0.125181,-0.0179955,-5.12358,10.2549,1.30799,1.65963e-07,1.63102e-05
50,0.136893,-0.499973,0.501086,0.0357304,-5.39716,-5.25983,0.239179,2.44696e-06,4.04545e-05
50,0.136893,-0.872228,0.451,-4.92595e-05,-3.02704,-5.63697,0.000172723,3.00251e-06,4.25869e-05
50,0.136893,-0.846865,0.456771,0.000821418,-2.8441,-5.64911,0.00618771,3.69382e-08,1.1611e-05
51,0.13963,-2.97957e-07,2.63506e-06,-1.14259e-08,-1.01785e-05,3.51153e-05,3.39472e-08,1,0.0046504
51,0.13963,0.291227,0.152252,-0.0142698,-6.02676,9.8875,1.3608,1.65963e-07,1.63102e-05
51,0.13963,-0.514334,0.486269,0.0363555,-5.24538,-5.41195,0.228331,2.44696e-06,4.04545e-05
51,0.13963,-0.880243,0.435426,-4.87701e-05,-2.92746,-5.68845,0.000178746,3.00251e-06,4.25869e-05
51,0.13963,-0.854371,0.441153,0.000838074,-2.74152,-5.70464,0.00608376,3.69382e-08,1.1611e-05
52,0.142368,-3.27305e-07,2.73281e-06,-1.12787e-08,-1.07193e-05,3.57045e-05,5.37501e-08,1,0.0046504
52,0.142368,0.272305,0.178056,-0.0104255,-6.91123,9.42511,1.40414,1.65963e-07,1.63102e-05
52,0.142368,-0.528267,0.471048,0.0369504,-5.08923,-5.55958,0.217293,2.44696e-06,4.04545e-05
52,0.142368,-0.887983,0.419716,-4.82644e-05,-2.827,-5.73814,0.000184718,3.00251e-06,4.25869e-05
52,0.142368,-0.861593,0.425387,0.00085444,-2.63781,-5.75838,0.00597759,3.69382e-08,1.1611e-05
53,0.145106,-3.58182e-07,2.83218e-06,-1.10713e-08,-1.12781e-05,3.62927e-05,7.57659e-08,1,0.0046504
53,0.145106,0.251047,0.202333,-0.00649169,-7.76453,8.86716,1.43681,1.65963e-07,1.63102e-05
53,0.145106,-0.541762,0.455435,0.0375146,-4.92884,-5.7026,0.206075,2.44696e-06,4.04545e-05
53,0.145106,-0.895445,0.403875,-4.77424e-05,-2.72569,-5.78602,0.000190637,3.00251e-06,4.25869e-05
53,0.145106,-0.868528,0.409479,0.000870509,-2.53301,-5.81032,0.00586925,3.69382e-08,1.1611e-05
54,0.147844,-3.90645e-07,2.93315e-06,-1.07971e-08,-1.18568e-05,3.68793e-05,1.0015e-07,1,0.0046504
54,0.147844,0.227574,0.224825,-0.00250064,-8.57353,8.21515,1.45773,1.65963e-07,1.63102e-05
54,0.147844,-0.554806,0.439444,0.0380476,-4.76437,-5.84086,0.194686,2.44696e-06,4.04545e-05
54,0.147844,-0.902628,0.387907,-4.72045e-05,-2.62357,-5.83207,0.000196502,3.00251e-06,4.25869e-05
54,0.147844,-0.875173,0.393434,0.000886276,-2.42714,-5.86042,0.00575875,3.69382e-08,1.1611e-05
55,0.150582,-4.2475e-07,3.03572e-06,-1.04493e-08,-1.24571e-05,3.74635e-05,1.27029e-07,1,0.0046504
55,0.150582,0.202044,0.245285,0.001513,-9.32483,7.47293,1.46598,1.65963e-07,1.63102e-05
55,0.150582,-0.567389,0.423087,0.038549,-4.59596,-5.97426,0.183136,2.44696e-06,4.04545e-05
55,0.150582,-0.909529,0.371819,-4.66506e-05,-2.52068,-5.87629,0.000202312,3.00251e-06,4.25869e-05
55,0.150582,-0.881525,0.377257,0.000901734,-2.32023,-5.90865,0.00564612,3.69382e-08,1.1611e-05
56,0.15332,-4.60563e-07,3.13987e-06,-1.00208e-08,-1.30807e-05,3.80437e-05,1.56492e-07,1,0.0046504
56,0.15332,0.174651,0.263483,0.00551269,-10.0053,6.64683,1.46089,1.65963e-07,1.63102e-05
56,0.15332,-0.5795,0.406379,0.0390184,-4.42376,-6.10267,0.171435,2.44696e-06,4.04545e-05
56,0.15332,-0.916147,0.355614,-4.60809e-05,-2.41705,-5.91865,0.000208066,3.00251e-06,4.25869e-05
56,0.15332,-0.887582,0.360953,0.000916878,-2.21232,-5.95501,0.0055314,3.69382e-08,1.1611e-05
57,0.156057,-4.98152e-07,3.24561e-06,-9.50452e-09,-1.37291e-05,3.86182e-05,1.88581e-07,1,0.0046504
57,0.156057,0.145622,0.279213,0.00946077,-10.6027,5.74565,1.44203,1.65963e-07,1.63102e-05
57,0.156057,-0.591131,0.389333,0.0394554,-4.24791,-6.22598,0.159595,2.44696e-06,4.04545e-05
57,0.156057,-0.922479,0.339299,-4.54956e-05,-2.31271,-5.95914,0.000213762,3.00251e-06,4.25869e-05
57,0.156057,-0.893341,0.344528,0.000931702,-2.10342,-5.99946,0.00541461,3.69382e-08,1.1611e-05
58,0.158795,-5.37587e-07,3.35289e-06,-8.8932e-09,-1.44037e-05,3.91849e-05,2.23286e-07,1,0.0046504
58,0.158795,0.115216,0.292302,0.0133193,-11.106,4.78053,1.40933,1.65963e-07,1.63102e-05
58,0.158795,-0.60227,0.371964,0.0398595,-4.06858,-6.34409,0.147625,2.44696e-06,4.04545e-05
58,0.158795,-0.928523,0.322878,-4.4895e-05,-2.2077,-5.99776,0.000219399,3.00251e-06,4.25869e-05
58,0.158795,-0.898799,0.327986,0.000946202,-1.99358,-6.04198,0.0052958,3.69382e-08,1.1611e-05
59,0.161533,-5.78944e-07,3.46169e-06,-8.17988e-09,-1.51055e-05,3.97413e-05,2.60538e-07,1,0.0046504
59,0.161533,0.0837125,0.302609,0.0170511,-11.5065,3.7646,1.36304,1.65963e-07,1.63102e-05
59,0.161533,-0.612909,0.354286,0.0402306,-3.88593,-6.4569,0.135536,2.44696e-06,4.04545e-05
59,0.161533,-0.934278,0.306357,-4.4279e-05,-2.10206,-6.0345,0.000224976,3.00251e-06,4.25869e-05
59,0.161533,-0.903954,0.311333,0.00096037,-1.88281,-6.08256,0.00517498,3.69382e-08,1.1611e-05
60,0.164271,-6.22297e-07,3.57199e-06,-7.35795e-09,-1.5835e-05,4.02848e-05,3.00211e-07,1,0.0046504
60,0.164271,0.0514126,0.310035,0.0206206,-11.7975,2.7125,1.30375,1.65963e-07,1.63102e-05
60,0.164271,-0.623039,0.336314,0.0405683,-3.70011,-6.56431,0.123339,2.44696e-06,4.04545e-05
60,0.164271,-0.939742,0.28974,-4.3648e-05,-1.99581,-6.06933,0.000230492,3.00251e-06,4.25869e-05
60,0.164271,-0.908803,0.294574,0.000974202,-1.77117,-6.12116,0.00505219,3.69382e-08,1.1611e-05
61,0.167009,-6.67725e-07,3.68373e-06,-6.42126e-09,-1.65923e-05,4.08124e-05,3.42125e-07,1,0.0046504
61,0.167009,0.0186256,0.314525,0.0239947,-11.9754,1.63978,1.23241,1.65963e-07,1.63102e-05
61,0.167009,-0.632653,0.318063,0.0408723,-3.51131,-6.66623,0.111044,2.44696e-06,4.04545e-05
61,0.167009,-0.944914,0.273033,-4.3002e-05,-1.889,-6.10226,0.000235944,3.00251e-06,4.25869e-05
61,0.167009,-0.913344,0.277715,0.000987693,-1.65867,-6.15777,0.00492747,3.69382e-08,1.1611e-05
62,0.169747,-7.15301e-07,3.79686e-06,-5.36431e-09,-1.73771e-05,4.13214e-05,3.86052e-07,1,0.0046504
62,0.169747,-0.0143361,0.316064,0.0271438,-12.0392,0.562266,1.1502,1.65963e-07,1.63102e-05
62,0.169747,-0.641741,0.299548,0.0411424,-3.31967,-6.76257,0.0986631,2.44696e-06,4.04545e-05
62,0.169747,-0.949792,0.256241,-4.23413e-05,-1.78165,-6.13327,0.000241331,3.00251e-06,4.25869e-05
62,0.169747,-0.917575,0.260761,0.00100084,-1.54534,-6.19236,0.00480086,3.69382e-08,1.1611e-05
63,0.172485,-7.65098e-07,3.91132e-06,-4.18231e-09,-1.81885e-05,4.18089e-05,4.31727e-07,1,0.0046504
63,0.172485,-0.0471653,0.314682,0.030042,-11.9909,-0.50461,1.05858,1.65963e-07,1.63102e-05
63,0.172485,-0.650298,0.280784,0.0413785,-3.12538,-6.85326,0.0862065,2.44696e-06,4.04545e-05
63,0.172485,-0.954375,0.239369,-4.1666e-05,-1.67381,-6.16236,0.000246652,3.00251e-06,4.25869e-05
63,0.172485,-0.921494,0.243718,0.00101363,-1.43124,-6.22492,0.00467238,3.69382e-08,1.1611e-05
64,0.175222,-8.17187e-07,4.02706e-06,-2.87125e-09,-1.90253e-05,4.22724e-05,4.78861e-07,1,0.0046504
64,0.175222,-0.0795669,0.310449,0.032668,-11.8347,-1.5464,0.959118,1.65963e-07,1.63102e-05
64,0.175222,-0.658316,0.261789,0.0415802,-2.92861,-6.93822,0.0736854,2.44696e-06,4.04545e-05
64,0.175222,-0.958661,0.222423,-4.09763e-05,-1.56552,-6.18952,0.000251904,3.00251e-06,4.25869e-05
64,0.175222,-0.925098,0.226592,0.00102606,-1.31637,-6.25543,0.00454209,3.69382e-08,1.1611e-05
65,0.17796,-8.71631e-07,4.14399e-06,-1.428e-09,-1.98859e-05,4.27094e-05,5.2715e-07,1,0.0046504
65,0.17796,-0.111264,0.303467,0.0350047,-11.5775,-2.55015,0.853495,1.65963e-07,1.63102e-05
65,0.17796,-0.665789,0.242576,0.0417475,-2.72954,-7.01739,0.0611108,2.44696e-06,4.04545e-05
65,0.17796,-0.962649,0.205408,-4.02724e-05,-1.4568,-6.21475,0.000257085,3.00251e-06,4.25869e-05
65,0.17796,-0.928385,0.209387,0.00103814,-1.20079,-6.28386,0.00441001,3.69382e-08,1.1611e-05
66,0.180698,-9.28491e-07,4.26204e-06,1.49787e-10,-2.07681e-05,4.31181e-05,5.76286e-07,1,0.0046504
66,0.180698,-0.142003,0.293871,0.03704,-11.2275,-3.50469,0.743387,1.65963e-07,1.63102e-05
66,0.180698,-0.672712,0.223163,0.0418803,-2.52834,-7.0907,0.0484938,2.44696e-06,4.04545e-05
66,0.180698,-0.966339,0.188329,-3.95546e-05,-1.34769,-6.23802,0.000262194,3.00251e-06,4.25869e-05
66,0.180698,-0.931355,0.192111,0.00104985,-1.08453,-6.3102,0.00427618,3.69382e-08,1.1611e-05
67,0.183436,-9.87821e-07,4.38113e-06,1.86361e-09,-2.16701e-05,4.34967e-05,6.25973e-07,1,0.0046504
67,0.183436,-0.171557,0.281822,0.038766,-10.7944,-4.40093,0.630423,1.65963e-07,1.63102e-05
67,0.183436,-0.679078,0.203565,0.0419784,-2.32518,-7.15809,0.0358456,2.44696e-06,4.04545e-05
67,0.183436,-0.969729,0.171192,-3.88229e-05,-1.23823,-6.25935,0.000267228,3.00251e-06,4.25869e-05
67,0.183436,-0.934004,0.174768,0.00106118,-0.967617,-6.33442,0.00414065,3.69382e-08,1.1611e-05
68,0.186174,-1.04967e-06,4.50117e-06,3.71421e-09,-2.25894e-05,4.38439e-05,6.75931e-07,1,0.0046504
68,0.186174,-0.199726,0.267498,0.0401791,-10.2886,-5.23182,0.516127,1.65963e-07,1.63102e-05
68,0.186174,-0.684883,0.183799,0.0420419,-2.12026,-7.21952,0.0231771,2.44696e-06,4.04545e-05
68,0.186174,-0.972819,0.154002,-3.80777e-05,-1.12846,-6.27873,0.000272184,3.00251e-06,4.25869e-05
68,0.186174,-0.936331,0.157365,0.00107214,-0.850094,-6.35652,0.00400346,3.69382e-08,1.1611e-05
69,0.188912,-1.11407e-06,4.62207e-06,5.70162e-09,-2.35237e-05,4.41587e-05,7.25902e-07,1,0.0046504
69,0.188912,-0.226339,0.251092,0.0412794,-9.72073,-5.99239,0.401886,1.65963e-07,1.63102e-05
69,0.188912,-0.690122,0.163881,0.0420706,-1.91375,-7.27494,0.0104995,2.44696e-06,4.04545e-05
69,0.188912,-0.975607,0.136764,-3.73192e-05,-1.0184,-6.29615,0.00027706,3.00251e-06,4.25869e-05
69,0.188912,-0.938335,0.139907,0.00108272,-0.731995,-6.37647,0.00386464,3.69382e-08,1.1611e-05
70,0.19165,-1.18107e-06,4.74374e-06,7.82525e-09,-2.44708e-05,4.44407e-05,7.75657e-07,1,0.0046504
70,0.19165,-0.251258,0.232805,0.0420704,-9.10134,-6.67951,0.288922,1.65963e-07,1.63102e-05
70,0.19165,-0.694792,0.143828,0.0420647,-1.70583,-7.32431,-0.00217609,2.44696e-06,4.04545e-05
70,0.19165,-0.978093,0.119484,-3.65475e-05,-0.908103,-6.31161,0.000281853,3.00251e-06,4.25869e-05
70,0.19165,-0.940015,0.122401,0.00109292,-0.613359,-6.39425,0.00372425,3.69382e-08,1.1611e-05
71,0.194387,-1.25069e-06,4.86609e-06,1.0084e-08,-2.54284e-05,4.46893e-05,8.24995e-07,1,0.0046504
71,0.194387,-0.274367,0.212841,0.0425585,-8.44058,-7.29173,0.178284,1.65963e-07,1.63102e-05
71,0.194387,-0.69889,0.123657,0.042024,-1.49669,-7.36761,-0.0148388,2.44696e-06,4.04545e-05
71,0.194387,-0.980277,0.102166,-3.5763e-05,-0.797597,-6.32511,0.00028656,3.00251e-06,4.25869e-05
71,0.194387,-0.941368,0.104852,0.00110273,-0.494222,-6.40985,0.00358232,3.69382e-08,1.1611e-05
72,0.197125,-1.32295e-06,4.98903e-06,1.24761e-08,-2.63944e-05,4.49046e-05,8.73743e-07,1,0.0046504
72,0.197125,-0.295579,0.191406,0.0427525,-7.74796,-7.82903,0.0708472,1.65963e-07,1.63102e-05
72,0.197125,-0.702412,0.103384,0.0419488,-1.28652,-7.40479,-0.0274775,2.44696e-06,4.04545e-05
72,0.197125,-0.982158,0.0848177,-3.49658e-05,-0.68692,-6.33664,0.000291178,3.00251e-06,4.25869e-05
72,0.197125,-0.942393,0.0872656,0.00111214,-0.374624,-6.42326,0.00343889,3.69382e-08,1.1611e-05
73,0.199863,-1.39788e-06,5.11247e-06,1.49998e-08,-2.73667e-05,4.50866e-05,9.21757e-07,1,0.0046504
73,0.199863,-0.314832,0.168703,0.042663,-7.03219,-8.29252,-0.0326818,1.65963e-07,1.63102e-05
73,0.199863,-0.705357,0.0830255,0.0418391,-1.07548,-7.43585,-0.0400814,2.44696e-06,4.04545e-05
73,0.199863,-0.983735,0.0674427,-3.41562e-05,-0.576106,-6.34621,0.000295704,3.00251e-06,4.25869e-05
73,0.199863,-0.94309,0.0696491,0.00112116,-0.254603,-6.43445,0.00329401,3.69382e-08,1.1611e-05
74,0.202601,-1.47548e-06,5.23632e-06,1.76525e-08,-2.83435e-05,4.52358e-05,9.6892e-07,1,0.0046504
74,0.202601,-0.332084,0.144926,0.0423023,-6.30112,-8.68425,-0.13175,1.65963e-07,1.63102e-05
74,0.202601,-0.707722,0.062599,0.041695,-0.863783,-7.46077,-0.0526397,2.44696e-06,4.04545e-05
74,0.202601,-0.985009,0.0500469,-3.33344e-05,-0.465193,-6.35382,0.000300135,3.00251e-06,4.25869e-05
74,0.202601,-0.943458,0.052008,0.00112978,-0.134198,-6.44341,0.00314773,3.69382e-08,1.1611e-05
75,0.205339,-1.55576e-06,5.36049e-06,2.04318e-08,-2.93231e-05,4.53524e-05,1.01514e-06,1,0.0046504
75,0.205339,-0.347311,0.120267,0.0416837,-5.5617,-9.00694,-0.225941,1.65963e-07,1.63102e-05
75,0.205339,-0.709506,0.0421212,0.0415166,-0.651594,-7.47954,-0.0651415,2.44696e-06,4.04545e-05
75,0.205339,-0.985978,0.0326357,-3.25009e-05,-0.354216,-6.35945,0.000304468,3.00251e-06,4.25869e-05
75,0.205339,-0.943495,0.0343485,0.00113799,-0.0134504,-6.45014,0.00300009,3.69382e-08,1.1611e-05
76,0.208077,-1.63873e-06,5.48489e-06,2.33349e-08,-3.03039e-05,4.54371e-05,1.06033e-06,1,0.0046504
76,0.208077,-0.360507,0.0949039,0.0408214,-4.81998,-9.26377,-0.314962,1.65963e-07,1.63102e-05
76,0.208077,-0.710708,0.0216088,0.0413042,-0.439103,-7.49215,-0.0775763,2.44696e-06,4.04545e-05
76,0.208077,-0.986644,0.0152144,-3.16557e-05,-0.24321,-6.36313,0.000308699,3.00251e-06,4.25869e-05
76,0.208077,-0.9432,0.0166767,0.0011458,0.107601,-6.45461,0.00285113,3.69382e-08,1.1611e-05
77,0.210815,-1.72438e-06,5.60944e-06,2.63587e-08,-3.12844e-05,4.54904e-05,1.10444e-06,1,0.0046504
77,0.210815,-0.371681,0.0690086,0.03973,-4.08117,-9.45826,-0.39862,1.65963e-07,1.63102e-05
77,0.210815,-0.711328,0.00107867,0.041058,-0.226492,-7.49862,-0.0899335,2.44696e-06,4.04545e-05
77,0.210815,-0.987006,-0.00221161,-3.07992e-05,-0.132212,-6.36484,0.000312825,3.00251e-06,4.25869e-05
77,0.210815,-0.942573,-0.00100109,0.00115319,0.228914,-6.45681,0.0027009,3.69382e-08,1.1611e-05
78,0.213552,-1.81271e-06,5.73405e-06,2.95002e-08,-3.22635e-05,4.5513e-05,1.14744e-06,1,0.0046504
78,0.213552,-0.380852,0.0427415,0.0384246,-3.34969,-9.59406,-0.476811,1.65963e-07,1.63102e-05
78,0.213552,-0.711366,-0.0194523,0.0407782,-0.0139449,-7.49894,-0.102203,2.44696e-06,4.04545e-05
78,0.213552,-0.987064,-0.0196369,-2.99317e-05,-0.0212563,-6.36459,0.000316843,3.00251e-06,4.25869e-05
78,0.213552,-0.941614,-0.0186787,0.00116017,0.350447,-6.45674,0.00254946,3.69382e-08,1.1611e-05
79,0.21629,-1.90372e-06,5.85863e-06,3.27562e-08,-3.324e-05,4.55055e-05,1.18927e-06,1,0.0046504
79,0.21629,-0.388051,0.0162531,0.0369201,-2.62926,-9.6749,-0.549496,1.65963e-07,1.63102e-05
79,0.21629,-0.710823,-0.0399674,0.040465,0.198357,-7.49313,-0.114373,2.44696e-06,4.04545e-05
79,0.21629,-0.986819,-0.0370562,-2.90536e-05,0.0896211,-6.36238,0.000320751,3.00251e-06,4.25869e-05
79,0.21629,-0.940321,-0.0363498,0.00116674,0.47216,-6.45437,0.00239683,3.69382e-08,1.1611e-05
80,0.219028,-1.99739e-06,5.98312e-06,3.61236e-08,-3.42127e-05,4.54686e-05,1.22994e-06,1,0.0046504
80,0.219028,-0.393315,-0.0103163,0.0352317,-1.92295,-9.70447,-0.616697,1.65963e-07,1.63102e-05
80,0.219028,-0.7097,-0.0604498,0.0401189,0.410233,-7.48121,-0.126436,2.44696e-06,4.04545e-05
80,0.219028,-0.98627,-0.054464,-2.8165e-05,0.200385,-6.35822,0.000324545,3.00251e-06,4.25869e-05
80,0.219028,-0.938695,-0.0540081,0.00117288,0.594009,-6.4497,0.00224308,3.69382e-08,1.1611e-05
81,0.221766,-2.09371e-06,6.10743e-06,3.9599e-08,-3.51807e-05,4.54029e-05,1.26941e-06,1,0.0046504
81,0.221766,-0.396692,-0.0368362,0.0333742,-1.23329,-9.68637,-0.678475,1.65963e-07,1.63102e-05
81,0.221766,-0.707999,-0.080883,0.03974,0.621505,-7.46322,-0.13838,2.44696e-06,4.04545e-05
81,0.221766,-0.985419,-0.0718552,-2.72664e-05,0.311,-6.35211,0.000328223,3.00251e-06,4.25869e-05
81,0.221766,-0.936735,-0.0716473,0.0011786,0.715951,-6.44273,0.00208825,3.69382e-08,1.1611e-05
82,0.224504,-2.19266e-06,6.23147e-06,4.31793e-08,-3.61432e-05,4.53092e-05,1.30768e-06,1,0.0046504
82,0.224504,-0.398231,-0.0631854,0.031362,-0.562301,-9.62405,-0.734927,1.65963e-07,1.63102e-05
82,0.224504,-0.705721,-0.10125,0.0393288,0.831993,-7.43917,-0.150195,2.44696e-06,4.04545e-05
82,0.224504,-0.984265,-0.0892243,-2.6358e-05,0.421432,-6.34406,0.000331782,3.00251e-06,4.25869e-05
82,0.224504,-0.934441,-0.0892611,0.00118389,0.837943,-6.43343,0.00193239,3.69382e-08,1.1611e-05
83,0.227242,-2.29423e-06,6.35519e-06,4.6861e-08,-3.70993e-05,4.51881e-05,1.34476e-06,1,0.0046504
83,0.227242,-0.397989,-0.0892519,0.0292096,0.0883854,-9.5208,-0.786171,1.65963e-07,1.63102e-05
83,0.227242,-0.702869,-0.121535,0.0388856,1.04152,-7.4091,-0.161873,2.44696e-06,4.04545e-05
83,0.227242,-0.98281,-0.106566,-2.54402e-05,0.531645,-6.33407,0.00033522,3.00251e-06,4.25869e-05
83,0.227242,-0.931812,-0.106843,0.00118875,0.959941,-6.42181,0.00177555,3.69382e-08,1.1611e-05
84,0.229979,-2.39841e-06,6.47851e-06,5.0641e-08,-3.80482e-05,4.50402e-05,1.38063e-06,1,0.0046504
84,0.229979,-0.396025,-0.114932,0.0269308,0.717496,-9.37971,-0.832344,1.65963e-07,1.63102e-05
84,0.229979,-0.699447,-0.141722,0.0384109,1.24992,-7.37307,-0.173403,2.44696e-06,4.04545e-05
84,0.229979,-0.981053,-0.123875,-2.45134e-05,0.641606,-6.32215,0.000338536,3.00251e-06,4.25869e-05
84,0.229979,-0.92885,-0.124387,0.00119318,1.0819,-6.40785,0.00161779,3.69382e-08,1.1611e-05
85,0.232717,-2.50515e-06,6.60134e-06,5.45159e-08,-3.89894e-05,4.48661e-05,1.4153e-06,1,0.0046504
85,0.232717,-0.3924,-0.14013,0.024539,1.32405,-9.20367,-0.873591,1.65963e-07,1.63102e-05
85,0.232717,-0.695458,-0.161793,0.037905,1.45701,-7.3311,-0.184776,2.44696e-06,4.04545e-05
85,0.232717,-0.978996,-0.141146,-2.35778e-05,0.751279,-6.3083,0.000341728,3.00251e-06,4.25869e-05
85,0.232717,-0.925555,-0.141886,0.00119717,1.20378,-6.39155,0.00145914,3.69382e-08,1.1611e-05
86,0.235455,-2.61445e-06,6.72363e-06,5.84824e-08,-3.99221e-05,4.46665e-05,1.44877e-06,1,0.0046504
86,0.235455,-0.387178,-0.164758,0.0220474,1.90731,-8.99537,-0.910066,1.65963e-07,1.63102e-05
86,0.235455,-0.690906,-0.181734,0.0373684,1.66262,-7.28327,-0.195984,2.44696e-06,4.04545e-05
86,0.235455,-0.97664,-0.158374,-2.26338e-05,0.86063,-6.29253,0.000344794,3.00251e-06,4.25869e-05
86,0.235455,-0.921925,-0.159334,0.00120073,1.32553,-6.37291,0.00129967,3.69382e-08,1.1611e-05
87,0.238193,-2.72628e-06,6.84531e-06,6.25373e-08,-4.08458e-05,4.44418e-05,1.48105e-06,1,0.0046504
87,0.238193,-0.380425,-0.188735,0.0194686,2.46672,-8.7573,-0.941922,1.65963e-07,1.63102e-05
87,0.238193,-0.685796,-0.201527,0.0368016,1.86659,-7.22961,-0.207016,2.44696e-06,4.04545e-05
87,0.238193,-0.973985,-0.175554,-2.16818e-05,0.969626,-6.27486,0.000347732,3.00251e-06,4.25869e-05
87,0.238193,-0.917964,-0.176725,0.00120385,1.44711,-6.35191,0.00113942,3.69382e-08,1.1611e-05
88,0.240931,-2.84061e-06,6.9663e-06,6.66773e-08,-4.17598e-05,4.41928e-05,1.51214e-06,1,0.0046504
88,0.240931,-0.372206,-0.211984,0.0168147,3.00192,-8.49177,-0.969311,1.65963e-07,1.63102e-05
88,0.240931,-0.680132,-0.221158,0.0362051,2.06875,-7.1702,-0.217865,2.44696e-06,4.04545e-05
88,0.240931,-0.971033,-0.19268,-2.0722e-05,1.07823,-6.25529,0.000350543,3.00251e-06,4.25869e-05
88,0.240931,-0.913669,-0.194051,0.00120653,1.56846,-6.32856,0.00097845,3.69382e-08,1.1611e-05
89,0.243669,-2.95742e-06,7.08655e-06,7.08992e-08,-4.26637e-05,4.39198e-05,1.54204e-06,1,0.0046504
89,0.243669,-0.362589,-0.234437,0.0140977,3.51263,-8.20089,-0.992383,1.65963e-07,1.63102e-05
89,0.243669,-0.67392,-0.240611,0.0355795,2.26893,-7.1051,-0.228522,2.44696e-06,4.04545e-05
89,0.243669,-0.967785,-0.209747,-1.97549e-05,1.18642,-6.23382,0.000353224,3.00251e-06,4.25869e-05
89,0.243669,-0.909044,-0.211307,0.00120876,1.68955,-6.30285,0.000816814,3.69382e-08,1.1611e-05
90,0.246407,-3.07667e-06,7.20598e-06,7.51997e-08,-4.35569e-05,4.36235e-05,1.57077e-06,1,0.0046504
90,0.246407,-0.351641,-0.256029,0.011329,3.9987,-7.88659,-1.01128,1.65963e-07,1.63102e-05
90,0.246407,-0.667165,-0.25987,0.0349252,2.46698,-7.03439,-0.238979,2.44696e-06,4.04545e-05
90,0.246407,-0.964242,-0.226751,-1.87809e-05,1.29414,-6.21047,0.000355777,3.00251e-06,4.25869e-05
90,0.246407,-0.904087,-0.228487,0.00121056,1.81033,-6.27478,0.000654567,3.69382e-08,1.1611e-05
91,0.249144,-3.19834e-06,7.32454e-06,7.95756e-08,-4.44388e-05,4.33043e-05,1.59831e-06,1,0.0046504
91,0.249144,-0.33943,-0.276702,0.00851956,4.46005,-7.55067,-1.02615,1.65963e-07,1.63102e-05
91,0.249144,-0.659875,-0.27892,0.0342428,2.66274,-6.95813,-0.249228,2.44696e-06,4.04545e-05
