frame,pos_x,pos_y,pos_z,size_x,size_y,size_z,center_of_mass_x,center_of_mass_y,mass,center_of_mass_z
43,-1.01086,0.247896,-0.00570178,0.787656,0.677891,0.517706,-0.607786,0.585123,0.0132262,5.48641e-06
43,-1.79851,0.925787,-0.00570178,0.787656,0.677891,0.517706,0,0,0,0
43,-1.79851,0.247896,0.512004,0.787656,0.677891,0.517706,0,0,0,0
43,-1.01086,0.925787,-0.00570178,0.787656,0.677891,0.517706,0,0,0,0
43,-1.01086,0.247896,0.512004,0.787656,0.677891,0.517706,0,0,0,0
43,-1.79851,0.925787,0.512004,0.787656,0.677891,0.517706,0,0,0,0
43,-1.01086,0.925787,0.512004,0.787656,0.677891,0.517706,0,0,0,0
43,-1.01086,0.247896,-0.00570178,0.393828,0.338945,0.258853,-0.798252,0.570185,-4.36858e-05,3.03945e-06
43,-0.61703,0.247896,-0.00570178,0.393828,0.338945,0.258853,0,0,0,0
43,-1.01086,0.586841,-0.00570178,0.393828,0.338945,0.258853,0,0,0,0
43,-1.01086,0.247896,0.253151,0.393828,0.338945,0.258853,0,0,0,0
43,-0.61703,0.586841,-0.00570178,0.393828,0.338945,0.258853,-0.371202,0.603677,0.0297093,2.44696e-06
43,-0.61703,0.247896,0.253151,0.393828,0.338945,0.258853,0,0,0,0
43,-1.01086,0.586841,0.253151,0.393828,0.338945,0.258853,0,0,0,0
43,-0.61703,0.586841,0.253151,0.393828,0.338945,0.258853,0,0,0,0
43,-1.01086,0.247896,-0.00570178,0.196914,0.169473,0.129426,0,0,0,0
43,-0.813944,0.247896,-0.00570178,0.196914,0.169473,0.129426,0,0,0,0
43,-1.01086,0.417368,-0.00570178,0.196914,0.169473,0.129426,0,0,0,0
43,-1.01086,0.247896,0.123725,0.196914,0.169473,0.129426,0,0,0,0
43,-0.813944,0.417368,-0.00570178,0.196914,0.169473,0.129426,-0.798252,0.570185,-4.36858e-05,3.03945e-06
43,-0.813944,0.247896,0.123725,0.196914,0.169473,0.129426,0,0,0,0
43,-1.01086,0.417368,0.123725,0.196914,0.169473,0.129426,0,0,0,0
43,-0.813944,0.417368,0.123725,0.196914,0.169473,0.129426,0,0,0,0
43,-0.813944,0.417368,-0.00570178,0.098457,0.0847364,0.0647132,0,0,0,0
43,-0.715487,0.417368,-0.00570178,0.098457,0.0847364,0.0647132,0,0,0,0
43,-0.813944,0.502105,-0.00570178,0.098457,0.0847364,0.0647132,-0.798252,0.570185,-4.36858e-05,3.03945e-06
43,-0.813944,0.417368,0.0590114,0.098457,0.0847364,0.0647132,0,0,0,0
43,-0.715487,0.502105,-0.00570178,0.098457,0.0847364,0.0647132,0,0,0,0
43,-0.715487,0.417368,0.0590114,0.098457,0.0847364,0.0647132,0,0,0,0
43,-0.813944,0.502105,0.0590114,0.098457,0.0847364,0.0647132,0,0,0,0
43,-0.715487,0.502105,0.0590114,0.098457,0.0847364,0.0647132,0,0,0,0
43,-0.813944,0.502105,-0.00570178,0.0492285,0.0423682,0.0323566,0,0,0,0
43,-0.764715,0.502105,-0.00570178,0.0492285,0.0423682,0.0323566,0,0,0,0
43,-0.813944,0.544473,-0.00570178,0.0492285,0.0423682,0.0323566,-0.798252,0.570185,-4.36858e-05,3.03945e-06
43,-0.813944,0.502105,0.0266548,0.0492285,0.0423682,0.0323566,0,0,0,0
43,-0.764715,0.544473,-0.00570178,0.0492285,0.0423682,0.0323566,0,0,0,0
43,-0.764715,0.502105,0.0266548,0.0492285,0.0423682,0.0323566,0,0,0,0
43,-0.813944,0.544473,0.0266548,0.0492285,0.0423682,0.0323566,0,0,0,0
43,-0.764715,0.544473,0.0266548,0.0492285,0.0423682,0.0323566,0,0,0,0
43,-0.813944,0.544473,-0.00570178,0.0246142,0.0211841,0.0161783,0,0,0,0
43,-0.78933,0.544473,-0.00570178,0.0246142,0.0211841,0.0161783,0,0,0,0
43,-0.813944,0.565657,-0.00570178,0.0246142,0.0211841,0.0161783,-0.798514,0.570115,-5.25697e-05,3.00251e-06
43,-0.813944,0.544473,0.0104765,0.0246142,0.0211841,0.0161783,0,0,0,0
43,-0.78933,0.565657,-0.00570178,0.0246142,0.0211841,0.0161783,-0.776981,0.575848,0.000678442,3.69382e-08
43,-0.78933,0.544473,0.0104765,0.0246142,0.0211841,0.0161783,0,0,0,0
43,-0.813944,0.565657,0.0104765,0.0246142,0.0211841,0.0161783,0,0,0,0
43,-0.78933,0.565657,0.0104765,0.0246142,0.0211841,0.0161783,0,0,0,0
44,-1.80863,-1.07914,-1.03899,3.16327,2.67164,2.06955,-3.46195e-06,5.03754e-06,5.71063e-08,1.00001
44,-1.80863,-1.07914,-1.03899,1.58163,1.33582,1.03478,0,0,0,0
44,-0.227,-1.07914,-1.03899,1.58163,1.33582,1.03478,0.354634,-0.0791356,-0.0389948,1.65963e-07
44,-1.80863,0.256684,-1.03899,1.58163,1.33582,1.03478,0,0,0,0
44,-1.80863,-1.07914,-0.00421978,1.58163,1.33582,1.03478,0,0,0,0
44,-0.227,0.256684,-1.03899,1.58163,1.33582,1.03478,0,0,0,0
44,-0.227,-1.07914,-0.00421978,1.58163,1.33582,1.03478,-1.13125e-07,1.91133e-06,-1.10582e-08,1
44,-1.80863,0.256684,-0.00421978,1.58163,1.33582,1.03478,-0.621116,0.57221,0.0136039,5.48641e-06
44,-0.227,0.256684,-0.00421978,1.58163,1.33582,1.03478,0,0,0,0
44,-1.80863,0.256684,-0.00421978,0.790817,0.66791,0.517388,0,0,0,0
44,-1.01782,0.256684,-0.00421978,0.790817,0.66791,0.517388,-0.621116,0.57221,0.0136039,5.48641e-06
44,-1.80863,0.924594,-0.00421978,0.790817,0.66791,0.517388,0,0,0,0
44,-1.80863,0.256684,0.513168,0.790817,0.66791,0.517388,0,0,0,0
44,-1.01782,0.924594,-0.00421978,0.790817,0.66791,0.517388,0,0,0,0
44,-1.01782,0.256684,0.513168,0.790817,0.66791,0.517388,0,0,0,0
44,-1.80863,0.924594,0.513168,0.790817,0.66791,0.517388,0,0,0,0
44,-1.01782,0.924594,0.513168,0.790817,0.66791,0.517388,0,0,0,0
44,-1.01782,0.256684,-0.00421978,0.395409,0.333955,0.258694,-0.808368,0.555873,-4.31083e-05,3.03945e-06
44,-0.622409,0.256684,-0.00421978,0.395409,0.333955,0.258694,0,0,0,0
44,-1.01782,0.590639,-0.00421978,0.395409,0.333955,0.258694,0,0,0,0
44,-1.01782,0.256684,0.254474,0.395409,0.333955,0.258694,0,0,0,0
44,-0.622409,0.590639,-0.00421978,0.395409,0.333955,0.258694,-0.388524,0.592504,0.0305553,2.44696e-06
44,-0.622409,0.256684,0.254474,0.395409,0.333955,0.258694,0,0,0,0
44,-1.01782,0.590639,0.254474,0.395409,0.333955,0.258694,0,0,0,0
44,-0.622409,0.590639,0.254474,0.395409,0.333955,0.258694,0,0,0,0
44,-1.01782,0.256684,-0.00421978,0.197704,0.166977,0.129347,0,0,0,0
44,-0.820113,0.256684,-0.00421978,0.197704,0.166977,0.129347,0,0,0,0
44,-1.01782,0.423662,-0.00421978,0.197704,0.166977,0.129347,0,0,0,0
44,-1.01782,0.256684,0.125127,0.197704,0.166977,0.129347,0,0,0,0
44,-0.820113,0.423662,-0.00421978,0.197704,0.166977,0.129347,-0.808368,0.555873,-4.31083e-05,3.03945e-06
44,-0.820113,0.256684,0.125127,0.197704,0.166977,0.129347,0,0,0,0
44,-1.01782,0.423662,0.125127,0.197704,0.166977,0.129347,0,0,0,0
44,-0.820113,0.423662,0.125127,0.197704,0.166977,0.129347,0,0,0,0
44,-0.820113,0.423662,-0.00421978,0.0988522,0.0834887,0.0646734,0,0,0,0
44,-0.721261,0.423662,-0.00421978,0.0988522,0.0834887,0.0646734,0,0,0,0
44,-0.820113,0.50715,-0.00421978,0.0988522,0.0834887,0.0646734,-0.808368,0.555873,-4.31083e-05,3.03945e-06
44,-0.820113,0.423662,0.0604537,0.0988522,0.0834887,0.0646734,0,0,0,0
44,-0.721261,0.50715,-0.00421978,0.0988522,0.0834887,0.0646734,0,0,0,0
44,-0.721261,0.423662,0.0604537,0.0988522,0.0834887,0.0646734,0,0,0,0
44,-0.820113,0.50715,0.0604537,0.0988522,0.0834887,0.0646734,0,0,0,0
44,-0.721261,0.50715,0.0604537,0.0988522,0.0834887,0.0646734,0,0,0,0
44,-0.820113,0.50715,-0.00421978,0.0494261,0.0417444,0.0323367,0,0,0,0
44,-0.770687,0.50715,-0.00421978,0.0494261,0.0417444,0.0323367,0,0,0,0
44,-0.820113,0.548895,-0.00421978,0.0494261,0.0417444,0.0323367,-0.808368,0.555873,-4.31083e-05,3.03945e-06
44,-0.820113,0.50715,0.0281169,0.0494261,0.0417444,0.0323367,0,0,0,0
44,-0.770687,0.548895,-0.00421978,0.0494261,0.0417444,0.0323367,0,0,0,0
44,-0.770687,0.50715,0.0281169,0.0494261,0.0417444,0.0323367,0,0,0,0
44,-0.820113,0.548895,0.0281169,0.0494261,0.0417444,0.0323367,0,0,0,0
44,-0.770687,0.548895,0.0281169,0.0494261,0.0417444,0.0323367,0,0,0,0
44,-0.820113,0.548895,-0.00421978,0.024713,0.0208722,0.0161684,-0.808635,0.555802,-5.22159e-05,3.00251e-06
44,-0.7954,0.548895,-0.00421978,0.024713,0.0208722,0.0161684,-0.786641,0.561578,0.000697201,3.69382e-08
44,-0.820113,0.569767,-0.00421978,0.024713,0.0208722,0.0161684,0,0,0,0
44,-0.820113,0.548895,0.0119486,0.024713,0.0208722,0.0161684,0,0,0,0
44,-0.7954,0.569767,-0.00421978,0.024713,0.0208722,0.0161684,0,0,0,0
44,-0.7954,0.548895,0.0119486,0.024713,0.0208722,0.0161684,0,0,0,0
44,-0.820113,0.569767,0.0119486,0.024713,0.0208722,0.0161684,0,0,0,0
44,-0.7954,0.569767,0.0119486,0.024713,0.0208722,0.0161684,0,0,0,0
45,-1.8185,-1.0499,-1.03664,3.17351,2.63074,2.06802,-3.55203e-06,5.05458e-06,5.93493e-08,1.00001
45,-1.8185,-1.0499,-1.03664,1.58676,1.31537,1.03401,0,0,0,0
45,-0.231747,-1.0499,-1.03664,1.58676,1.31537,1.03401,0.355008,-0.0499049,-0.0366404,1.65963e-07
45,-1.8185,0.265467,-1.03664,1.58676,1.31537,1.03401,0,0,0,0
45,-1.8185,-1.0499,-0.00263223,1.58676,1.31537,1.03401,0,0,0,0
45,-0.231747,0.265467,-1.03664,1.58676,1.31537,1.03401,0,0,0,0
45,-0.231747,-1.0499,-0.00263223,1.58676,1.31537,1.03401,-1.31704e-07,1.99609e-06,-1.12158e-08,1
45,-1.8185,0.265467,-0.00263223,1.58676,1.31537,1.03401,-0.634161,0.558982,0.0139702,5.48641e-06
45,-0.231747,0.265467,-0.00263223,1.58676,1.31537,1.03401,0,0,0,0
45,-1.8185,0.265467,-0.00263223,0.793378,0.657686,0.517004,0,0,0,0
45,-1.02513,0.265467,-0.00263223,0.793378,0.657686,0.517004,-0.634161,0.558982,0.0139702,5.48641e-06
45,-1.8185,0.923153,-0.00263223,0.793378,0.657686,0.517004,0,0,0,0
45,-1.8185,0.265467,0.514372,0.793378,0.657686,0.517004,0,0,0,0
45,-1.02513,0.923153,-0.00263223,0.793378,0.657686,0.517004,0,0,0,0
45,-1.02513,0.265467,0.514372,0.793378,0.657686,0.517004,0,0,0,0
45,-1.8185,0.923153,0.514372,0.793378,0.657686,0.517004,0,0,0,0
45,-1.02513,0.923153,0.514372,0.793378,0.657686,0.517004,0,0,0,0
45,-1.02513,0.265467,-0.00263223,0.396689,0.328843,0.258502,-0.81823,0.541386,-4.25166e-05,3.03945e-06
45,-0.628436,0.265467,-0.00263223,0.396689,0.328843,0.258502,-0.405523,0.580839,0.0313759,2.44696e-06
45,-1.02513,0.59431,-0.00263223,0.396689,0.328843,0.258502,0,0,0,0
45,-1.02513,0.265467,0.25587,0.396689,0.328843,0.258502,0,0,0,0
45,-0.628436,0.59431,-0.00263223,0.396689,0.328843,0.258502,0,0,0,0
45,-0.628436,0.265467,0.25587,0.396689,0.328843,0.258502,0,0,0,0
45,-1.02513,0.59431,0.25587,0.396689,0.328843,0.258502,0,0,0,0
45,-0.628436,0.59431,0.25587,0.396689,0.328843,0.258502,0,0,0,0
45,-1.02513,0.265467,-0.00263223,0.198344,0.164421,0.129251,0,0,0,0
45,-0.826781,0.265467,-0.00263223,0.198344,0.164421,0.129251,0,0,0,0
45,-1.02513,0.429889,-0.00263223,0.198344,0.164421,0.129251,0,0,0,0
45,-1.02513,0.265467,0.126619,0.198344,0.164421,0.129251,0,0,0,0
45,-0.826781,0.429889,-0.00263223,0.198344,0.164421,0.129251,-0.81823,0.541386,-4.25166e-05,3.03945e-06
45,-0.826781,0.265467,0.126619,0.198344,0.164421,0.129251,0,0,0,0
45,-1.02513,0.429889,0.126619,0.198344,0.164421,0.129251,0,0,0,0
45,-0.826781,0.429889,0.126619,0.198344,0.164421,0.129251,0,0,0,0
45,-0.826781,0.429889,-0.00263223,0.0991722,0.0822107,0.0646255,0,0,0,0
45,-0.727608,0.429889,-0.00263223,0.0991722,0.0822107,0.0646255,0,0,0,0
45,-0.826781,0.512099,-0.00263223,0.0991722,0.0822107,0.0646255,-0.81823,0.541386,-4.25166e-05,3.03945e-06
45,-0.826781,0.429889,0.0619933,0.0991722,0.0822107,0.0646255,0,0,0,0
45,-0.727608,0.512099,-0.00263223,0.0991722,0.0822107,0.0646255,0,0,0,0
45,-0.727608,0.429889,0.0619933,0.0991722,0.0822107,0.0646255,0,0,0,0
45,-0.826781,0.512099,0.0619933,0.0991722,0.0822107,0.0646255,0,0,0,0
45,-0.727608,0.512099,0.0619933,0.0991722,0.0822107,0.0646255,0,0,0,0
45,-0.826781,0.512099,-0.00263223,0.0495861,0.0411054,0.0323128,-0.81823,0.541386,-4.25166e-05,3.03945e-06
45,-0.777195,0.512099,-0.00263223,0.0495861,0.0411054,0.0323128,0,0,0,0
45,-0.826781,0.553205,-0.00263223,0.0495861,0.0411054,0.0323128,0,0,0,0
45,-0.826781,0.512099,0.0296805,0.0495861,0.0411054,0.0323128,0,0,0,0
45,-0.777195,0.553205,-0.00263223,0.0495861,0.0411054,0.0323128,0,0,0,0
45,-0.777195,0.512099,0.0296805,0.0495861,0.0411054,0.0323128,0,0,0,0
45,-0.826781,0.553205,0.0296805,0.0495861,0.0411054,0.0323128,0,0,0,0
45,-0.777195,0.553205,0.0296805,0.0495861,0.0411054,0.0323128,0,0,0,0
45,-0.826781,0.512099,-0.00263223,0.0247931,0.0205527,0.0161564,0,0,0,0
45,-0.801988,0.512099,-0.00263223,0.0247931,0.0205527,0.0161564,0,0,0,0
45,-0.826781,0.532652,-0.00263223,0.0247931,0.0205527,0.0161564,-0.818503,0.541316,-5.18447e-05,3.00251e-06
45,-0.826781,0.512099,0.0135241,0.0247931,0.0205527,0.0161564,0,0,0,0
45,-0.801988,0.532652,-0.00263223,0.0247931,0.0205527,0.0161564,-0.796044,0.547122,0.000715719,3.69382e-08
45,-0.801988,0.512099,0.0135241,0.0247931,0.0205527,0.0161564,0,0,0,0
45,-0.826781,0.532652,0.0135241,0.0247931,0.0205527,0.0161564,0,0,0,0
45,-0.801988,0.532652,0.0135241,0.0247931,0.0205527,0.0161564,0,0,0,0
46,-1.82811,-1.02036,-1.03405,3.18125,2.58905,2.06622,-3.64212e-06,5.07162e-06,6.15923e-08,1.00001
46,-1.82811,-1.02036,-1.03405,1.59063,1.29453,1.03311,0,0,0,0
46,-0.237488,-1.02036,-1.03405,1.59063,1.29453,1.03311,0.353138,-0.0203586,-0.0340542,1.65963e-07
46,-1.82811,0.274167,-1.03405,1.59063,1.29453,1.03311,0,0,0,0
46,-1.82811,-1.02036,-0.000941855,1.59063,1.29453,1.03311,0,0,0,0
46,-0.237488,0.274167,-1.03405,1.59063,1.29453,1.03311,0,0,0,0
46,-0.237488,-1.02036,-0.000941855,1.59063,1.29453,1.03311,-1.51513e-07,2.08249e-06,-1.13482e-08,1
46,-1.82811,0.274167,-0.000941855,1.59063,1.29453,1.03311,-0.646914,0.545445,0.014325,5.48641e-06
46,-0.237488,0.274167,-0.000941855,1.59063,1.29453,1.03311,0,0,0,0
46,-1.82811,0.274167,-0.000941855,0.795313,0.647263,0.516556,0,0,0,0
46,-1.0328,0.274167,-0.000941855,0.795313,0.647263,0.516556,-0.646914,0.545445,0.014325,5.48641e-06
46,-1.82811,0.921429,-0.000941855,0.795313,0.647263,0.516556,0,0,0,0
46,-1.82811,0.274167,0.515614,0.795313,0.647263,0.516556,0,0,0,0
46,-1.0328,0.921429,-0.000941855,0.795313,0.647263,0.516556,0,0,0,0
46,-1.0328,0.274167,0.515614,0.795313,0.647263,0.516556,0,0,0,0
46,-1.82811,0.921429,0.515614,0.795313,0.647263,0.516556,0,0,0,0
46,-1.0328,0.921429,0.515614,0.795313,0.647263,0.516556,0,0,0,0
46,-1.0328,0.274167,-0.000941855,0.397657,0.323631,0.258278,-0.827836,0.52673,-4.19109e-05,3.03945e-06
46,-0.635145,0.274167,-0.000941855,0.397657,0.323631,0.258278,-0.422186,0.568692,0.0321705,2.44696e-06
46,-1.0328,0.597798,-0.000941855,0.397657,0.323631,0.258278,0,0,0,0
46,-1.0328,0.274167,0.257336,0.397657,0.323631,0.258278,0,0,0,0
46,-0.635145,0.597798,-0.000941855,0.397657,0.323631,0.258278,0,0,0,0
46,-0.635145,0.274167,0.257336,0.397657,0.323631,0.258278,0,0,0,0
46,-1.0328,0.597798,0.257336,0.397657,0.323631,0.258278,0,0,0,0
46,-0.635145,0.597798,0.257336,0.397657,0.323631,0.258278,0,0,0,0
46,-1.0328,0.274167,-0.000941855,0.198828,0.161816,0.129139,0,0,0,0
46,-0.833973,0.274167,-0.000941855,0.198828,0.161816,0.129139,0,0,0,0
46,-1.0328,0.435982,-0.000941855,0.198828,0.161816,0.129139,0,0,0,0
46,-1.0328,0.274167,0.128197,0.198828,0.161816,0.129139,0,0,0,0
46,-0.833973,0.435982,-0.000941855,0.198828,0.161816,0.129139,-0.827836,0.52673,-4.19109e-05,3.03945e-06
46,-0.833973,0.274167,0.128197,0.198828,0.161816,0.129139,0,0,0,0
46,-1.0328,0.435982,0.128197,0.198828,0.161816,0.129139,0,0,0,0
46,-0.833973,0.435982,0.128197,0.198828,0.161816,0.129139,0,0,0,0
46,-0.833973,0.435982,-0.000941855,0.0994141,0.0809078,0.0645695,0,0,0,0
46,-0.734559,0.435982,-0.000941855,0.0994141,0.0809078,0.0645695,0,0,0,0
46,-0.833973,0.51689,-0.000941855,0.0994141,0.0809078,0.0645695,-0.827836,0.52673,-4.19109e-05,3.03945e-06
46,-0.833973,0.435982,0.0636277,0.0994141,0.0809078,0.0645695,0,0,0,0
46,-0.734559,0.51689,-0.000941855,0.0994141,0.0809078,0.0645695,0,0,0,0
46,-0.734559,0.435982,0.0636277,0.0994141,0.0809078,0.0645695,0,0,0,0
46,-0.833973,0.51689,0.0636277,0.0994141,0.0809078,0.0645695,0,0,0,0
46,-0.734559,0.51689,0.0636277,0.0994141,0.0809078,0.0645695,0,0,0,0
46,-0.833973,0.51689,-0.000941855,0.0497071,0.0404539,0.0322848,-0.827836,0.52673,-4.19109e-05,3.03945e-06
46,-0.784266,0.51689,-0.000941855,0.0497071,0.0404539,0.0322848,0,0,0,0
46,-0.833973,0.557344,-0.000941855,0.0497071,0.0404539,0.0322848,0,0,0,0
46,-0.833973,0.51689,0.0313429,0.0497071,0.0404539,0.0322848,0,0,0,0
46,-0.784266,0.557344,-0.000941855,0.0497071,0.0404539,0.0322848,0,0,0,0
46,-0.784266,0.51689,0.0313429,0.0497071,0.0404539,0.0322848,0,0,0,0
46,-0.833973,0.557344,0.0313429,0.0497071,0.0404539,0.0322848,0,0,0,0
46,-0.784266,0.557344,0.0313429,0.0497071,0.0404539,0.0322848,0,0,0,0
46,-0.833973,0.51689,-0.000941855,0.0248535,0.020227,0.0161424,-0.828115,0.52666,-5.14563e-05,3.00251e-06
46,-0.80912,0.51689,-0.000941855,0.0248535,0.020227,0.0161424,-0.805187,0.532487,0.00073399,3.69382e-08
46,-0.833973,0.537117,-0.000941855,0.0248535,0.020227,0.0161424,0,0,0,0
46,-0.833973,0.51689,0.0152005,0.0248535,0.020227,0.0161424,0,0,0,0
46,-0.80912,0.537117,-0.000941855,0.0248535,0.020227,0.0161424,0,0,0,0
46,-0.80912,0.51689,0.0152005,0.0248535,0.020227,0.0161424,0,0,0,0
46,-0.833973,0.537117,0.0152005,0.0248535,0.020227,0.0161424,0,0,0,0
46,-0.80912,0.537117,0.0152005,0.0248535,0.020227,0.0161424,0,0,0,0
47,-1.83747,-1,-1.03124,3.18641,2.55607,2.06418,-3.73221e-06,5.08866e-06,6.38353e-08,1.00001
47,-1.83747,-1,-1.03124,1.5932,1.27804,1.03209,0,0,0,0
47,-0.244264,-1,-1.03124,1.5932,1.27804,1.03209,-1.14671e-07,2.17208e-06,-1.66378e-08,1
47,-1.83747,0.278036,-1.03124,1.5932,1.27804,1.03209,-0.837182,0.511909,-4.12913e-05,3.03945e-06
47,-1.83747,-1,0.000847447,1.5932,1.27804,1.03209,0,0,0,0
47,-0.244264,0.278036,-1.03124,1.5932,1.27804,1.03209,0,0,0,0
47,-0.244264,-1,0.000847447,1.5932,1.27804,1.03209,0,0,0,0
47,-1.83747,0.278036,0.000847447,1.5932,1.27804,1.03209,-0.438498,0.556073,0.0329384,2.44696e-06
47,-0.244264,0.278036,0.000847447,1.5932,1.27804,1.03209,0,0,0,0
47,-0.244264,-1,-1.03124,0.796601,0.639018,0.516045,0,0,0,0
47,0.552337,-1,-1.03124,0.796601,0.639018,0.516045,0,0,0,0
47,-0.244264,-0.360982,-1.03124,0.796601,0.639018,0.516045,0,0,0,0
47,-0.244264,-1,-0.515198,0.796601,0.639018,0.516045,0,0,0,0
47,0.552337,-0.360982,-1.03124,0.796601,0.639018,0.516045,0,0,0,0
47,0.552337,-1,-0.515198,0.796601,0.639018,0.516045,0,0,0,0
47,-0.244264,-0.360982,-0.515198,0.796601,0.639018,0.516045,-1.14671e-07,2.17208e-06,-1.66378e-08,1
47,0.552337,-0.360982,-0.515198,0.796601,0.639018,0.516045,0,0,0,0
47,-1.83747,0.278036,-1.03124,0.796601,0.639018,0.516045,0,0,0,0
47,-1.04087,0.278036,-1.03124,0.796601,0.639018,0.516045,0,0,0,0
47,-1.83747,0.917054,-1.03124,0.796601,0.639018,0.516045,0,0,0,0
47,-1.83747,0.278036,-0.515198,0.796601,0.639018,0.516045,0,0,0,0
47,-1.04087,0.917054,-1.03124,0.796601,0.639018,0.516045,0,0,0,0
47,-1.04087,0.278036,-0.515198,0.796601,0.639018,0.516045,-0.837182,0.511909,-4.12913e-05,3.03945e-06
47,-1.83747,0.917054,-0.515198,0.796601,0.639018,0.516045,0,0,0,0
47,-1.04087,0.917054,-0.515198,0.796601,0.639018,0.516045,0,0,0,0
47,-0.244264,-0.360982,-0.515198,0.398301,0.319509,0.258023,0,0,0,0
47,0.154036,-0.360982,-0.515198,0.398301,0.319509,0.258023,0,0,0,0
47,-0.244264,-0.0414728,-0.515198,0.398301,0.319509,0.258023,0,0,0,0
47,-0.244264,-0.360982,-0.257175,0.398301,0.319509,0.258023,0,0,0,0
47,0.154036,-0.0414728,-0.515198,0.398301,0.319509,0.258023,0,0,0,0
47,0.154036,-0.360982,-0.257175,0.398301,0.319509,0.258023,0,0,0,0
47,-0.244264,-0.0414728,-0.257175,0.398301,0.319509,0.258023,-1.72581e-07,2.17053e-06,-1.14526e-08,1
47,0.154036,-0.0414728,-0.257175,0.398301,0.319509,0.258023,0.348938,0.00932197,-0.0312435,1.65963e-07
47,-1.04087,0.278036,-0.515198,0.398301,0.319509,0.258023,0,0,0,0
47,-0.642565,0.278036,-0.515198,0.398301,0.319509,0.258023,0,0,0,0
47,-1.04087,0.597545,-0.515198,0.398301,0.319509,0.258023,0,0,0,0
47,-1.04087,0.278036,-0.257175,0.398301,0.319509,0.258023,-0.837182,0.511909,-4.12913e-05,3.03945e-06
47,-0.642565,0.597545,-0.515198,0.398301,0.319509,0.258023,0,0,0,0
47,-0.642565,0.278036,-0.257175,0.398301,0.319509,0.258023,0,0,0,0
47,-1.04087,0.597545,-0.257175,0.398301,0.319509,0.258023,0,0,0,0
47,-0.642565,0.597545,-0.257175,0.398301,0.319509,0.258023,0,0,0,0
47,-1.04087,0.278036,-0.257175,0.19915,0.159755,0.129011,0,0,0,0
47,-0.841715,0.278036,-0.257175,0.19915,0.159755,0.129011,0,0,0,0
47,-1.04087,0.437791,-0.257175,0.19915,0.159755,0.129011,0,0,0,0
47,-1.04087,0.278036,-0.128164,0.19915,0.159755,0.129011,0,0,0,0
47,-0.841715,0.437791,-0.257175,0.19915,0.159755,0.129011,0,0,0,0
47,-0.841715,0.278036,-0.128164,0.19915,0.159755,0.129011,0,0,0,0
47,-1.04087,0.437791,-0.128164,0.19915,0.159755,0.129011,0,0,0,0
47,-0.841715,0.437791,-0.128164,0.19915,0.159755,0.129011,-0.837182,0.511909,-4.12913e-05,3.03945e-06
47,-0.841715,0.437791,-0.128164,0.0995752,0.0798773,0.0645057,0,0,0,0
47,-0.74214,0.437791,-0.128164,0.0995752,0.0798773,0.0645057,0,0,0,0
47,-0.841715,0.517668,-0.128164,0.0995752,0.0798773,0.0645057,0,0,0,0
47,-0.841715,0.437791,-0.0636582,0.0995752,0.0798773,0.0645057,-0.837467,0.511839,-5.10507e-05,3.00251e-06
47,-0.74214,0.517668,-0.128164,0.0995752,0.0798773,0.0645057,0,0,0,0
47,-0.74214,0.437791,-0.0636582,0.0995752,0.0798773,0.0645057,0,0,0,0
47,-0.841715,0.517668,-0.0636582,0.0995752,0.0798773,0.0645057,-0.814065,0.517677,0.000752007,3.69382e-08
47,-0.74214,0.517668,-0.0636582,0.0995752,0.0798773,0.0645057,0,0,0,0
48,-1.84656,-1,-1.02822,3.1889,2.54299,2.0619,-3.8223e-06,5.1057e-06,6.60783e-08,1.00001
48,-1.84656,-1,-1.02822,1.59445,1.2715,1.03095,0,0,0,0
48,-0.252109,-1,-1.02822,1.59445,1.2715,1.03095,-1.38124e-07,2.26666e-06,-1.62088e-08,1
48,-1.84656,0.271496,-1.02822,1.59445,1.2715,1.03095,-0.846267,0.496928,-4.0658e-05,3.03945e-06
48,-1.84656,-1,0.00273047,1.59445,1.2715,1.03095,0,0,0,0
48,-0.252109,0.271496,-1.02822,1.59445,1.2715,1.03095,0,0,0,0
48,-0.252109,-1,0.00273047,1.59445,1.2715,1.03095,0,0,0,0
48,-1.84656,0.271496,0.00273047,1.59445,1.2715,1.03095,-0.454446,0.542991,0.033679,2.44696e-06
48,-0.252109,0.271496,0.00273047,1.59445,1.2715,1.03095,0,0,0,0
48,-0.252109,-1,-1.02822,0.797224,0.635748,0.515474,0,0,0,0
48,0.545116,-1,-1.02822,0.797224,0.635748,0.515474,0,0,0,0
48,-0.252109,-0.364252,-1.02822,0.797224,0.635748,0.515474,0,0,0,0
48,-0.252109,-1,-0.512744,0.797224,0.635748,0.515474,0,0,0,0
48,0.545116,-0.364252,-1.02822,0.797224,0.635748,0.515474,0,0,0,0
48,0.545116,-1,-0.512744,0.797224,0.635748,0.515474,0,0,0,0
48,-0.252109,-0.364252,-0.512744,0.797224,0.635748,0.515474,-1.38124e-07,2.26666e-06,-1.62088e-08,1
48,0.545116,-0.364252,-0.512744,0.797224,0.635748,0.515474,0,0,0,0
48,-1.84656,0.271496,-1.02822,0.797224,0.635748,0.515474,0,0,0,0
48,-1.04933,0.271496,-1.02822,0.797224,0.635748,0.515474,0,0,0,0
48,-1.84656,0.907244,-1.02822,0.797224,0.635748,0.515474,0,0,0,0
48,-1.84656,0.271496,-0.512744,0.797224,0.635748,0.515474,0,0,0,0
